name,lname,ID,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,round,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,assists,attempted_passes
Raheem,Sterling,270,0,0,0,11,0,0,26,27.4,9,0,270,0,0,155,1,2,0,9.2,8409,19.8,2,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,1,6,0,0,0,0,3,0,16,0,1282664,9,0,0,0,2,45,2,57497,104751,47254,116,FALSE,0,0,0,34
David,Silva,271,0,0,0,7,0,0,25,17.1,0,0,271,0,0,155,1,1,0,2.8,8410,0.4,1,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,67,0,0,6,0,0,0,0,5,0,16,0,668469,3,0,1,0,2,10,2,-24592,33378,57970,87,FALSE,0,0,0,30
Fernando,Luiz Rosa,272,0,0,0,14,0,3,54,8.9,1,0,272,0,0,155,2,2,0,2.9,8411,18.8,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,6,0,0,0,0,6,0,16,0,313265,1,2,1,0,2,1,2,-8487,8587,17074,54,FALSE,0,0,0,63
Kevin,De Bruyne,273,0,0,0,0,0,0,0,0,0,0,273,0,0,155,0,0,0,0,8412,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,190311,0,0,0,0,2,0,0,-1070,287,1357,97,FALSE,0,0,0,0
Ilkay,Gündogan,274,0,0,0,6,0,0,17,24.4,0,0,274,0,0,155,0,1,0,4.8,8413,5.4,2,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,22,0,0,6,0,0,0,0,3,0,16,0,142417,0,0,0,0,2,18,1,17,11063,11046,54,FALSE,0,0,0,19
Leroy,Sané,275,0,0,0,1,0,0,14,26.8,2,0,275,0,0,155,1,1,0,6.5,8414,6.2,2,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,52,2,0,6,0,0,0,0,4,0,16,0,787924,6,1,0,0,2,32,1,159481,187716,28235,95,FALSE,0,0,0,18
Bernardo Mota,Veiga de Carvalho e Silva,276,0,0,0,14,0,4,38,16.6,1,0,276,0,0,155,2,2,0,3.8,8415,10.4,1,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,90,0,0,6,0,0,0,0,3,0,16,0,405852,2,2,1,0,2,11,2,10659,32570,21911,75,FALSE,0,0,0,46
Phil,Foden,277,0,0,0,6,0,0,1,0.3,1,0,277,0,0,155,0,0,0,0.3,8416,3,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,6,0,0,6,0,0,0,0,0,0,16,0,7123,0,1,0,0,2,0,1,-193,62,255,46,FALSE,0,0,0,1
Brahim,Diaz,278,0,0,0,0,0,0,0,0,0,0,278,0,0,155,0,0,0,0,8417,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,2686,0,0,0,0,2,0,0,-12,32,44,47,FALSE,0,0,0,0
Oleksandr,Zinchenko,279,0,0,0,0,0,0,0,0,0,0,279,0,0,155,0,0,0,0,8418,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,1860,0,0,0,0,2,0,0,-36,5,41,48,FALSE,0,0,0,0
Sergio,Agüero,280,0,0,0,0,0,0,0,0,0,0,280,0,0,155,0,0,0,0,8419,0,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,0,0,0,6,0,0,0,0,0,0,16,0,1545946,0,0,0,0,2,0,0,-654692,2427,657119,113,FALSE,0,0,0,0
Gabriel Fernando,de Jesus,281,0,0,0,2,0,0,6,1.8,1,0,281,0,0,155,0,1,0,3.7,8420,4.4,0,2018-12-08T17:30:00Z,12/8/2019 17:30,0,0,37,0,0,6,0,0,0,0,0,0,16,0,97700,3,1,1,0,2,31,1,1681,10040,8359,101,FALSE,0,0,0,8
David,De Gea,282,0,0,0,17,0,0,23,0,0,0,282,0,0,158,0,1,0,1.7,8421,16.6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,9,0,0,0,0,9,0,16,3,913255,0,0,0,1,4,0,3,-7811,5877,13688,57,TRUE,0,0,0,32
Sergio,Romero,283,0,0,0,0,0,0,0,0,0,0,283,0,0,158,0,0,0,0,8422,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,3450,0,0,0,1,4,0,0,-21,23,44,50,TRUE,0,0,0,0
Chris,Smalling,284,0,0,0,10,0,4,30,0.4,0,0,284,0,0,158,0,0,0,3.5,8423,16.2,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,57,0,0,9,0,0,0,0,3,0,16,0,99073,0,0,0,1,4,18,1,-2776,2620,5396,57,TRUE,0,0,0,34
Phil,Jones,285,0,0,0,16,0,5,71,0.8,0,0,285,0,1,158,0,1,0,1.6,8424,14.8,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,9,0,0,0,0,9,0,16,0,29229,0,0,0,1,4,0,2,-377,171,548,51,TRUE,0,0,0,76
Luke,Shaw,286,0,0,0,0,0,0,0,0,0,0,286,0,0,158,0,0,0,0,8425,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,307390,0,0,0,1,4,0,0,-18192,1223,19415,50,TRUE,0,0,0,0
Marcos,Rojo,287,0,0,0,5,0,1,25,0.2,0,0,287,0,0,158,0,1,0,0.6,8426,6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,32,0,0,9,0,0,0,0,1,0,16,0,5468,0,1,0,1,4,0,1,989,1156,167,49,TRUE,0,0,0,27
Antonio,Valencia,288,0,0,0,0,0,0,0,0,0,0,288,0,0,158,0,0,0,0,8427,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,40862,0,0,0,1,4,0,0,260,1048,788,64,TRUE,0,0,0,0
Matteo,Darmian,289,0,0,0,0,0,0,0,0,0,0,289,0,0,158,0,0,0,0,8428,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,13166,0,0,0,1,4,0,0,1165,1492,327,46,TRUE,0,0,0,0
Daley,Blind,290,0,0,0,0,0,0,0,0,0,0,290,0,0,158,0,0,0,0,8429,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,567,0,0,0,1,4,0,0,-2,2,4,50,TRUE,0,0,0,0
Eric,Bailly,291,0,0,0,0,0,0,0,0,0,0,291,0,0,158,0,0,0,0,8430,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,86478,0,0,0,1,4,0,0,131,1177,1046,50,TRUE,0,0,0,0
Victor,Lindelöf,292,0,0,0,0,0,0,0,0,0,0,292,0,0,158,0,0,0,0,8431,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,45857,0,0,0,1,4,0,0,-4209,63,4272,48,TRUE,0,0,0,0
Ashley,Young,293,0,0,1,34,0,6,66,29.8,2,0,293,0,0,158,2,1,1,12,8432,62.2,2,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,9,0,0,0,0,5,0,16,0,71463,1,0,2,1,4,28,12,1654,3823,2169,57,TRUE,0,0,1,74
José Diogo,Dalot Teixeira,294,2,0,0,19,0,4,36,50.6,3,0,294,0,1,158,1,1,0,7.5,8433,19,3,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,4,9,0,0,0,0,1,0,16,0,4103,1,0,1,1,4,5,1,1288,1484,196,53,TRUE,0,1,0,50
Alexis,Sánchez,295,0,0,0,0,0,0,0,0,0,0,295,0,0,158,0,0,0,0,8434,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,75664,0,0,0,1,4,0,0,-1500,50,1550,100,TRUE,0,0,0,0
Nemanja,Matic,296,0,0,0,13,0,2,80,3.7,0,0,296,0,0,158,1,1,0,1.6,8435,12,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,9,0,0,0,0,7,0,16,0,37944,1,0,0,1,4,0,2,-192,990,1182,50,TRUE,0,0,0,85
Juan,Mata,297,2,0,3,51,0,0,46,36.7,1,0,297,0,0,158,2,1,1,12.1,8436,53.2,3,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,1,0,9,0,0,0,0,9,0,16,0,64800,0,0,1,1,4,31,13,-1614,1236,2850,62,TRUE,1,0,1,51
Marouane,Fellaini,298,0,0,0,0,0,0,0,0,0,0,298,0,0,158,0,0,0,0,8437,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,39573,0,0,0,1,4,0,0,9,1652,1643,49,TRUE,0,0,0,0
Ander,Herrera,299,1,1,0,12,0,13,76,16.9,0,0,299,0,0,158,2,1,0,4.9,8438,23.6,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,9,0,1,0,0,5,0,16,0,20782,0,0,1,1,4,8,2,9852,10817,965,50,TRUE,0,0,0,86
Jesse,Lingard,300,0,0,0,1,0,1,24,4.3,0,0,300,0,0,158,2,1,0,0.9,8439,5,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,72,1,0,9,0,0,0,0,3,0,16,0,129550,3,0,0,1,4,0,2,10580,12149,1569,67,TRUE,0,0,0,28
Anthony,Martial,301,0,0,0,0,0,0,0,0,0,0,301,0,0,158,0,0,0,0,8440,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,631646,0,0,0,1,4,0,0,-92802,33783,126585,75,TRUE,0,0,0,0
Paul,Pogba,302,0,0,0,0,0,0,0,0,0,0,302,0,0,158,0,0,0,0,8441,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,9,0,0,0,0,0,0,16,0,613949,0,0,0,1,4,0,0,-11570,13035,24605,79,TRUE,0,0,0,0
Scott,McTominay,303,0,1,0,0,0,0,2,1.1,0,0,303,0,0,158,0,0,0,2.1,8442,3,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,6,0,0,9,0,0,0,0,2,0,16,0,39737,0,0,0,1,4,17,1,-865,651,1516,43,TRUE,0,0,0,4
Frederico,Rodrigues de Paula Santos,304,0,0,0,3,0,0,19,1.2,0,0,304,0,0,158,0,0,0,0.8,8443,3.2,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,17,1,0,9,0,0,0,0,4,0,16,0,83208,0,0,0,1,4,4,1,-1639,150,1789,55,TRUE,0,0,0,20
Marcus,Rashford,305,0,1,2,46,0,1,27,35.2,3,0,305,0,0,158,1,1,1,19.6,8444,79.6,3,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,83,0,0,9,0,0,0,0,7,0,16,0,347682,7,0,1,1,4,81,14,49879,56909,7030,68,TRUE,0,0,2,34
Romelu,Lukaku,306,0,1,0,23,0,1,16,13.8,1,0,306,0,0,158,0,1,1,16,8445,47.8,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,1,0,9,0,0,0,0,2,0,16,0,270298,5,0,0,1,4,98,6,5905,12501,6596,107,TRUE,0,0,0,24
Robert,Elliot,307,0,0,0,0,0,0,0,0,0,0,307,0,0,159,0,0,0,0,8446,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,11312,0,0,0,2,1,0,0,-118,51,169,43,TRUE,0,0,0,0
Karl,Darlow,308,0,0,0,0,0,0,0,0,0,0,308,0,0,159,0,0,0,0,8447,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,4052,0,0,0,2,1,0,0,-72,7,79,44,TRUE,0,0,0,0
Martin,Dubravka,309,0,0,0,15,0,1,27,0,0,0,309,0,1,159,0,2,0,3.2,8448,32,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,90,0,0,20,0,0,0,0,7,0,16,4,33935,0,0,0,2,1,0,2,-227,793,1020,50,TRUE,0,0,0,39
DeAndre,Yedlin,310,0,0,0,-2,0,2,15,4.4,0,0,310,0,0,159,1,2,0,0.6,8449,1.2,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,56,0,1,20,0,0,0,0,4,1,16,0,90549,0,1,0,2,1,0,-3,-59,3186,3245,45,TRUE,0,0,0,22
Ciaran,Clark,311,0,0,0,13,0,8,51,0.8,0,0,311,0,0,159,2,2,0,4.4,8450,20.8,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,90,0,0,20,0,0,0,0,4,0,16,0,13683,0,2,1,2,1,22,0,-82,406,488,45,TRUE,0,1,0,58
Jamaal,Lascelles,312,0,0,0,13,0,7,45,0.8,0,0,312,0,0,159,2,2,0,1.5,8451,11.8,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,90,0,0,20,0,0,0,0,8,0,16,0,190285,0,0,0,2,1,2,1,-1483,1587,3070,47,TRUE,0,0,0,55
Paul,Dummett,313,0,0,0,0,0,0,0,0,0,0,313,0,0,159,0,0,0,0,8452,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,9198,0,0,0,2,1,0,0,-421,24,445,44,TRUE,0,0,0,0
Florian,Lejeune,314,0,0,0,0,0,0,0,0,0,0,314,0,0,159,0,0,0,0,8453,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,791,0,0,0,2,1,0,0,1,17,16,44,TRUE,0,0,0,0
Javier,Manquillo,315,0,0,0,4,0,1,5,0.3,0,0,315,0,0,159,0,1,0,1,8454,9.4,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,45,0,0,20,0,0,0,0,2,0,16,0,4420,1,1,0,2,1,0,1,41,100,59,43,TRUE,0,0,0,7
Chancel,Mbemba,316,0,0,0,0,0,0,0,0,0,0,316,0,0,159,0,0,0,0,8455,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,6773,0,0,0,2,1,0,0,-66,8,74,40,TRUE,0,0,0,0
Matt,Ritchie,317,0,0,0,15,0,3,34,6.5,0,0,317,0,0,159,1,2,0,2,8456,11.8,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,90,0,1,20,0,0,0,0,6,0,16,0,24882,0,2,0,2,1,2,2,-425,396,821,58,TRUE,0,0,0,47
Jonjo,Shelvey,318,0,0,0,0,0,0,0,0,0,0,318,0,0,159,0,0,0,0,8457,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,27062,0,0,0,2,1,0,0,-421,103,524,53,TRUE,0,0,0,0
Mohamed,Diamé,319,0,0,0,13,0,0,16,12.1,1,0,319,0,0,159,1,2,0,2.9,8458,5.6,1,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,90,0,0,20,0,0,0,0,6,0,16,0,5545,0,2,0,2,1,11,2,2,186,184,49,TRUE,0,0,0,21
Christian,Atsu,320,0,0,0,9,0,1,23,31.2,3,0,320,0,0,159,2,1,0,4.5,8459,8.4,2,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,88,0,2,20,0,0,0,0,6,0,16,0,4461,3,0,1,2,1,5,2,-36,47,83,51,TRUE,0,0,0,28
Jacob,Murphy,321,0,0,0,0,0,0,0,0,0,0,321,0,0,159,0,0,0,0,8460,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,2699,0,0,0,2,1,0,0,105,205,100,48,TRUE,0,0,0,0
Mikel,Merino,322,0,0,0,0,0,0,0,0,0,0,322,0,0,159,0,0,0,0,8461,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,74,0,0,0,2,1,0,0,1,1,0,50,TRUE,0,0,0,0
Isaac,Hayden,323,0,0,0,0,0,0,0,0,0,0,323,0,0,159,0,0,0,0,8462,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,7858,0,0,0,2,1,0,0,-304,50,354,43,TRUE,0,0,0,0
Sung-yueng,Ki,324,0,0,1,20,0,3,55,49.1,0,0,324,0,0,159,0,2,0,6.7,8463,18.2,3,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,90,0,3,20,0,0,0,0,8,0,16,0,6924,2,2,0,2,1,0,2,50,283,233,47,TRUE,0,1,0,59
Dwight,Gayle,325,0,0,0,0,0,0,0,0,0,0,325,0,0,159,0,0,0,0,8464,0,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,0,0,0,20,0,0,0,0,0,0,16,0,3294,0,0,0,2,1,0,0,-22,2,24,60,TRUE,0,0,0,0
Ayoze,Pérez,326,0,0,3,36,0,4,19,12.8,3,0,326,0,0,159,0,2,1,8.3,8465,43.4,1,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,90,0,0,20,0,0,0,0,7,0,16,0,69059,1,0,1,2,1,27,9,-1710,2262,3972,61,TRUE,0,0,0,26
Jose Luis,Mato Sanmartín,327,0,0,0,1,0,0,1,0.3,0,0,327,0,0,159,0,1,0,0.2,8466,2,0,2018-12-09T16:00:00Z,12/9/2019 16:00,0,0,4,0,0,20,0,0,0,0,1,0,16,0,182562,2,0,0,2,1,0,1,-7160,2808,9968,49,TRUE,0,0,0,2
Alex,McCarthy,328,0,0,0,15,0,2,13,0,0,0,328,0,0,154,0,1,0,2.8,8467,27.6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,5,0,0,0,0,7,0,16,3,191515,0,0,0,0,1,0,3,-3034,889,3923,45,FALSE,0,0,0,26
Fraser,Forster,329,0,0,0,0,0,0,0,0,0,0,329,0,0,154,0,0,0,0,8468,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,40889,0,0,0,0,1,0,0,-442,162,604,43,FALSE,0,0,0,0
Ryan,Bertrand,330,0,0,0,0,0,0,0,0,0,0,330,0,0,154,0,0,0,0,8469,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,168791,0,0,0,0,1,0,0,-10594,89,10683,48,FALSE,0,0,0,0
Maya,Yoshida,331,0,0,0,0,0,0,0,0,0,0,331,0,0,154,0,0,0,0,8470,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,44655,0,0,0,0,1,0,0,4944,6517,1573,41,FALSE,0,0,0,0
Cédric,Soares,332,0,0,0,0,0,0,0,0,0,0,332,0,0,154,0,0,0,0,8471,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,289402,0,0,0,0,1,0,0,17088,21779,4691,44,FALSE,0,0,0,0
Jack,Stephens,333,0,0,0,6,0,1,13,1,0,0,333,0,0,154,0,1,0,1,8472,8.6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,45,0,0,5,0,0,0,0,5,0,16,0,11585,0,1,0,0,1,0,1,-103,135,238,43,FALSE,0,0,0,23
Sam,McQueen,334,0,0,0,0,0,0,0,0,0,0,334,0,0,154,0,0,0,0,8473,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,34786,0,0,0,0,1,0,0,-542,8,550,40,FALSE,0,0,0,0
Jan,Bednarek,335,0,0,0,17,0,12,36,0.2,0,0,335,0,0,154,0,1,0,2.6,8474,26,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,5,0,0,0,0,4,0,16,0,221079,0,0,0,0,1,0,2,-4328,1021,5349,39,FALSE,0,0,0,42
Wesley,Hoedt,336,0,0,0,0,0,0,0,0,0,0,336,0,0,154,0,0,0,0,8475,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,16124,0,0,0,0,1,0,0,-382,205,587,43,FALSE,0,0,0,0
Steven,Davis,337,0,0,0,0,0,0,0,0,0,0,337,0,0,154,0,0,0,0,8476,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,4210,0,0,0,0,1,0,0,447,542,95,46,FALSE,0,0,0,0
James,Ward-Prowse,338,0,0,0,3,0,0,4,0.3,0,0,338,0,0,154,0,0,0,0.3,8477,0.4,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,10,0,0,5,0,0,0,0,0,0,16,0,9731,0,0,0,0,1,2,1,-60,91,151,51,FALSE,0,0,0,5
Oriol,Romeu Vidal,339,0,0,0,8,0,6,41,3.1,0,0,339,0,0,154,1,1,0,1.7,8478,13.6,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,79,0,0,5,0,0,0,0,2,0,16,0,103978,1,0,0,0,1,0,1,-3727,478,4205,43,FALSE,0,1,0,46
Pierre-Emile,Højbjerg,340,0,0,0,14,0,3,47,18.9,2,0,340,0,0,154,0,1,0,4.5,8479,16.8,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,1,5,0,0,0,0,6,0,16,0,241141,0,0,1,0,1,9,2,-4321,7207,11528,44,FALSE,0,0,0,63
Sofiane,Boufal,341,0,0,0,0,0,0,0,0,0,0,341,0,0,154,0,0,0,0,8480,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,259,0,0,0,0,1,0,0,-2,2,4,55,FALSE,0,0,0,0
Joshua,Sims,342,0,0,0,0,0,0,0,0,0,0,342,0,0,154,0,0,0,0,8481,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,2104,0,0,0,0,1,0,0,-34,0,34,45,FALSE,0,0,0,0
Nathan,Redmond,343,0,0,0,1,0,0,23,8.2,1,0,343,0,0,154,1,1,0,2.1,8482,3,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,5,0,0,0,0,2,0,16,0,18335,5,0,0,0,1,10,2,1363,2034,671,52,FALSE,0,0,0,33
Mario,Lemina,344,0,0,0,10,0,2,37,6.3,1,0,344,0,0,154,3,1,0,2.2,8483,5.4,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,5,0,0,0,0,8,0,16,0,13022,2,1,1,0,1,10,2,106,487,381,48,FALSE,0,0,0,46
Stuart,Armstrong,345,0,0,0,15,0,4,36,16.8,0,0,345,0,0,154,1,1,0,3.7,8484,10.4,1,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,90,0,0,5,0,0,0,0,8,0,16,0,62807,1,1,0,0,1,10,2,26770,29938,3168,51,FALSE,0,0,0,45
Mohamed,Elyounoussi,346,0,0,0,0,0,0,0,0,0,0,346,0,0,154,0,0,0,0,8485,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,8252,0,0,0,0,1,0,0,-79,80,159,61,FALSE,0,0,0,0
Shane,Long,347,0,0,0,0,0,0,0,0,0,0,347,0,0,154,0,0,0,0,8486,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,58239,0,0,0,0,1,0,0,-2681,126,2807,47,FALSE,0,0,0,0
Charlie,Austin,348,0,0,0,3,0,1,10,1.8,0,0,348,0,0,154,0,1,0,3.6,8487,1.4,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,74,0,0,5,0,0,0,0,2,0,16,0,28200,3,1,2,0,1,33,2,3375,4224,849,55,FALSE,0,0,0,15
Manolo,Gabbiadini,349,0,0,0,1,0,1,6,1.8,0,0,349,0,0,154,1,0,0,0.5,8488,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,15,0,0,5,0,0,0,0,1,0,16,0,13280,0,0,1,0,1,4,1,481,1396,915,56,FALSE,0,0,0,7
Guido,Carrillo,350,0,0,0,0,0,0,0,0,0,0,350,0,0,154,0,0,0,0,8489,0,0,2018-12-08T15:00:00Z,12/8/2019 15:00,0,0,0,0,0,5,0,0,0,0,0,0,16,0,288,0,0,0,0,1,0,0,-1,0,1,55,FALSE,0,0,0,0
Hugo,Lloris,351,0,0,0,27,1,1,24,0,0,0,351,0,1,157,0,0,0,1.8,8490,17.6,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,0,11,0,0,0,0,7,0,16,3,252467,0,0,0,2,0,0,7,1556,5801,4245,54,FALSE,0,0,0,32
Michel,Vorm,352,0,0,0,0,0,0,0,0,0,0,352,0,0,157,0,0,0,0,8491,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,11,0,0,0,0,0,0,16,0,5372,0,0,0,2,0,0,0,-51,21,72,48,FALSE,0,0,0,0
Toby,Alderweireld,353,0,0,0,26,1,7,64,0.7,0,0,353,0,0,157,0,0,0,2,8492,19.6,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,0,11,0,0,0,0,3,0,16,0,191928,0,0,0,2,0,0,6,9296,13679,4383,59,FALSE,0,0,0,74
Danny,Rose,354,0,0,0,0,0,0,0,0,0,0,354,0,0,157,0,0,0,0,8493,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,11,0,0,0,0,0,0,16,0,49498,0,0,0,2,0,0,0,1368,2224,856,58,FALSE,0,0,0,0
Jan,Vertonghen,355,0,0,1,31,1,12,56,1,0,0,355,0,0,157,0,0,0,2.6,8494,18.4,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,0,11,0,0,0,0,1,0,16,0,256257,0,1,1,2,0,7,7,130,2106,1976,59,FALSE,0,0,0,60
Ben,Davies,356,0,0,2,36,1,4,28,16,0,0,356,0,0,157,1,0,0,4.8,8495,30.4,1,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,90,0,1,11,0,0,0,0,9,0,16,0,130466,4,7,0,2,0,2,8,-1404,2792,4196,56,FALSE,0,0,0,39
Kieran,Trippier,357,0,0,0,0,0,0,0,0,0,0,357,0,0,157,0,0,0,0,8496,0,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,0,0,0,11,0,0,0,0,0,0,16,0,1114976,0,0,0,2,0,0,0,-52163,25624,77787,61,FALSE,0,0,0,0
Kyle,Walker-Peters,358,0,0,0,4,0,3,4,0,0,0,358,0,0,157,0,0,0,0.7,8497,7.4,0,2018-12-08T19:45:00Z,12/8/2019 19:45,0,0,12,0,0,11,0,0,0,0,1,0,16,0,18476,0,0,0,2,0,0,1,-99,191,290,42,FALSE,0,0,0,6
