name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,element,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,points_per_game,winning_goals,yellow_cards,first_name,second_name,t_goals_scored,t_assists,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent,gw16_pts,dream_team
Mohamed_Salah_253,1,8,1,0,0,14,0,0,7,35.3,0,0,253,0,0,143,0,0,0,12,28.4,3,0,0,25,1,0,4,0,0,0,0,1,0,0,2077373,3,0,0,3,1,56,4,-46474,25877,72351,130,FALSE,6,0,0,Mohamed,Salah,0.466666667,5,1215,5,424.4,435.6,852,2,266,171.5,9,0,0,34.8,21,1
David_Luiz Moreira Marinho_116,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,148,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,366008,0,0,0,1,2,0,0,5137,14635,9498,56,FALSE,4.1,0,0,David,Luiz Moreira Marinho,0,0,1260,11,122.5,310.2,112,6,302,54.3,7,0,1,6.1,15,1
James_Tarkowski_72,0,23,0,0,0,15,0,8,14,0.2,0,0,72,0,0,143,0,3,0,5.5,35.8,0,0,0,90,0,0,12,0,0,0,0,4,0,0,244156,0,2,0,3,1,19,1,-8689,164,8853,47,TRUE,2.5,0,0,James,Tarkowski,0.133333333,0,1016,27,16.1,407.6,113,1,188,53.8,2,0,3,4.1,14,1
Marcus_Rashford_305,0,20,0,0,0,8,0,0,15,32.6,1,0,305,0,0,145,2,2,0,6,11.8,2,0,0,90,0,0,1,0,0,0,0,1,0,0,291210,1,1,0,2,2,16,2,4627,11751,7124,67,TRUE,2.7,0,0,Marcus,Rashford,0.133333333,3,670,10,170.9,173.2,180,1,109,52.1,2,1,2,5.1,14,1
Heung-Min_Son_367,0,31,0,0,1,28,0,1,25,26,0,0,367,0,0,150,0,1,1,12.4,39.6,2,0,0,90,0,0,16,0,0,0,0,6,0,0,166983,3,0,1,1,3,58,8,57213,61026,3813,83,TRUE,3.7,0,0,Heung-Min,Son,0.133333333,2,569,5,113.6,148.4,279,1,118,54.1,4,0,0,3.1,14,1
Juan_Mata_297,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65918,0,0,0,2,2,0,0,-3102,819,3921,62,TRUE,2.4,0,0,Juan,Mata,0.066666667,1,541,9,145.2,93,87,2,95,32.6,1,0,1,1.1,13,1
Ashley_Young_293,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67229,0,0,0,2,2,0,0,-7792,380,8172,57,TRUE,1.9,0,0,Ashley,Young,0,2,900,18,201.1,154.6,42,0,147,39.8,1,0,5,1.1,12,1
Felipe Anderson_Pereira Gomes_465,0,60,0,0,0,16,0,3,44,47.3,2,0,465,0,0,147,1,1,0,8.4,14.8,3,0,0,90,0,0,5,0,0,0,0,6,0,0,694223,1,1,0,1,3,22,2,279111,286094,6983,71,TRUE,4.4,0,0,Felipe Anderson,Pereira Gomes,0.333333333,1,1237,20,445.4,390.4,296,9,261,113.2,3,0,3,12,12,1
Andrew_Robertson_247,0,0,0,0,0,0,0,0,0,0,0,0,247,0,0,143,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1907187,0,0,0,3,1,0,0,-92037,26588,118625,65,FALSE,6.5,0,0,Andrew,Robertson,0,3,1170,4,243.2,263,126,13,346,63.4,9,0,0,31.7,11,1
Diogo_Jota_432,0,13,0,0,1,26,0,0,12,2.2,0,0,432,0,0,148,0,1,1,7.4,37.2,0,0,0,87,0,0,6,0,0,0,0,4,0,0,53071,2,0,0,1,2,35,8,-1369,117,1486,59,TRUE,2.4,1,0,Diogo,Jota,0.066666667,1,895,11,167.9,105,256,1,91,52.9,4,0,3,0.9,11,1
Lucas_Torreira_450,1,62,1,0,2,29,0,3,56,29.8,2,0,450,0,0,145,2,2,0,8.1,31.8,2,0,0,90,0,0,14,0,0,0,0,9,0,0,139796,0,1,0,2,2,19,6,38347,40875,2528,49,FALSE,2.7,0,1,Lucas,Torreira,0.066666667,3,1052,13,108.6,230.2,81,3,217,42.2,2,0,4,2.7,11,1
James_McArthur_147,0,35,0,0,0,5,0,0,27,20.7,0,0,147,0,0,142,2,3,0,4.3,0.2,1,0,0,72,0,1,3,0,1,0,0,1,0,0,80455,2,1,0,1,3,22,2,28798,31219,2421,47,FALSE,2.9,0,0,James,McArthur,0.066666667,1,1213,19,218.3,187.6,180,2,172,58.5,5,0,2,1.4,10,0
Lucas_Digne_484,0,63,2,0,0,15,0,1,46,65.6,0,0,484,0,0,149,1,1,0,10.8,21.8,4,0,0,90,0,5,15,0,0,0,0,7,0,0,197216,7,0,2,1,1,21,2,21770,25102,3332,49,TRUE,3.3,0,0,Lucas,Digne,0,1,1069,12,443.9,266,97,3,244,80.7,4,0,1,3.4,10,0
Sol_Bamba_91,0,17,0,0,0,12,0,10,11,0.1,2,0,91,0,0,147,2,3,0,1.8,17.8,0,0,0,90,0,0,19,0,0,0,0,7,0,0,77491,0,1,0,1,3,0,0,-562,2516,3078,45,FALSE,3.1,0,1,Sol,Bamba,0.133333333,1,1260,25,24.4,408.4,192,4,225,62.5,2,0,2,1.3,9,0
Callum_Paterson_101,0,22,0,0,0,6,0,2,14,14.7,2,0,101,0,0,147,3,3,0,2,5.6,1,0,0,72,0,0,19,0,0,0,0,2,0,0,79940,1,0,0,1,3,0,2,-5398,6907,12305,53,FALSE,3.4,0,0,Callum,Paterson,0.2,1,947,19,161.3,168.8,350,3,139,68,1,0,2,1.3,9,0
Eden_Hazard_122,1,50,1,0,0,25,0,1,39,73.6,2,0,122,0,0,148,0,2,0,16.2,33,6,0,0,90,0,0,20,0,0,0,0,4,0,0,2079731,2,0,2,1,2,55,5,-97961,47694,145655,110,FALSE,6.7,0,0,Eden,Hazard,0.466666667,6,1052,10,616.4,523.4,599,13,350,174.1,5,0,2,34.8,9,0
N'Golo_KantÈ_126,0,54,0,0,0,10,0,2,48,14.2,2,0,126,0,0,148,1,2,0,2.6,8.4,1,0,0,76,0,0,20,0,0,0,0,2,0,0,963782,2,0,1,1,2,3,2,16843,31028,14185,49,FALSE,3,0,0,N'Golo,Kant√©,0.066666667,2,1336,13,307.1,255.6,186,0,228,74.9,7,0,3,16.3,9,0
Roberto_Firmino_257,0,18,0,0,2,31,0,1,16,11.5,1,0,257,0,0,143,1,0,1,8.5,38.2,1,0,0,24,0,0,4,0,0,0,0,1,0,0,989784,0,0,0,3,1,35,7,-36354,23186,59540,92,FALSE,4.1,1,0,Roberto,Firmino,0.266666667,3,1111,2,284.1,276.4,437,9,244,99.2,11,0,0,16.7,9,0
Ayoze_PÈrez_326,0,5,1,0,0,12,0,4,2,13.3,1,0,326,0,0,149,0,0,0,2.9,15.4,1,0,0,26,0,0,8,0,0,0,0,2,0,0,70473,0,1,0,1,1,0,1,-4179,1070,5249,61,FALSE,2.5,0,0,Ayoze,P√©rez,0.066666667,1,1062,16,270.3,202.4,255,3,134,72.8,3,0,0,1.2,9,0
Serge_Aurier_360,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,150,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,39081,0,0,0,1,3,0,0,2132,2967,835,58,TRUE,2.6,0,0,Serge,Aurier,0,1,350,6,72.9,90.6,8,0,61,17.2,1,0,1,0.7,9,0
Bamidele_Alli_365,0,5,0,0,0,4,0,1,4,10.1,0,0,365,0,0,150,0,1,0,1.3,3.2,1,0,0,11,0,0,16,0,0,0,0,0,0,0,199375,0,0,0,1,3,0,1,20297,26057,5760,89,TRUE,3.9,0,0,Bamidele,Alli,0.133333333,2,641,11,110.7,194.8,279,5,144,58.5,2,0,1,3.3,9,0
Javier_Hern·ndez Balc·zar_419,0,16,0,0,0,5,1,0,7,3.8,0,0,419,0,0,147,1,0,0,0.2,0,0,0,0,63,0,0,5,0,0,0,0,1,0,0,116574,0,0,0,1,3,0,2,49681,52048,2367,62,TRUE,3.1,0,0,Javier,Hern√°ndez Balc√°zar,0.2,1,495,8,58.5,122.2,173,4,116,35.2,3,0,0,2.2,9,0
Ben_Foster_445,0,30,0,0,0,21,0,2,11,0,0,0,445,0,0,146,0,2,0,4.1,41.2,0,0,0,90,0,0,13,0,0,0,0,8,0,5,233706,0,1,0,2,1,0,2,-8894,682,9576,45,TRUE,2.9,0,0,Ben,Foster,0,0,1350,21,30,306.2,0,1,250,33.7,3,0,0,3.9,9,1
Sead_Kolasinac_8,0,46,2,0,0,15,0,0,37,38.6,0,0,8,1,0,145,0,2,0,6,7.6,3,0,0,90,1,1,14,0,0,0,0,2,0,0,37703,1,0,0,2,2,14,1,8782,10169,1387,49,FALSE,3.4,0,0,Sead,Kolasinac,0,2,425,7,149.3,65,62,3,85,27.4,0,0,0,0.9,8,0
Ben_Mee_70,0,17,0,0,0,11,0,8,11,0.1,0,0,70,0,0,143,0,3,0,3.4,17.2,0,0,0,90,0,0,12,0,0,0,0,4,0,0,124660,0,0,0,3,1,17,1,-7496,350,7846,48,TRUE,2.2,0,0,Ben,Mee,0,2,1350,32,52.8,403,70,2,242,52.5,3,0,2,2.1,8,0
Neil_Etheridge_88,0,26,0,0,0,25,0,1,7,0,0,0,88,0,0,147,0,3,0,6.6,66.4,0,0,0,90,0,0,19,0,0,0,0,11,0,8,334299,0,0,0,1,3,0,3,-5873,652,6525,45,FALSE,3.5,0,0,Neil,Etheridge,0,0,1350,30,0,480.8,0,3,293,48,2,0,1,5.6,8,0
CÈsar_Azpilicueta_113,0,67,1,0,0,24,0,9,56,22,1,0,113,0,0,148,0,2,0,5.4,31.6,1,0,0,90,0,2,20,0,0,0,0,3,0,0,586464,0,1,0,1,2,0,1,1895,9760,7865,63,FALSE,4.1,0,0,C√©sar,Azpilicueta,0,2,1350,13,280.1,322.6,77,2,346,68.2,7,0,1,9.9,8,0
Ben_Davies_356,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,150,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,131855,0,0,0,1,3,0,0,3039,5760,2721,56,TRUE,2.1,0,0,Ben,Davies,0,0,809,12,146.5,155.6,83,0,133,38.6,2,0,1,2.2,8,0
Abdoulaye_DoucourÈ_390,0,34,1,1,1,33,0,4,26,11.8,0,0,390,0,0,146,0,2,1,18,48.4,1,0,0,90,0,0,13,0,0,0,0,7,0,0,82749,2,2,0,2,1,120,8,-5845,784,6629,59,TRUE,3.5,0,0,Abdoulaye,Doucour√©,0.066666667,4,1350,21,242.3,291.8,261,7,243,79.4,3,0,2,1.4,8,0
Roberto_Pereyra_391,0,31,0,0,0,11,0,3,24,1.8,1,0,391,0,1,146,0,2,0,1.6,5.8,0,0,0,90,0,0,13,0,0,0,0,5,0,0,925140,2,2,1,2,1,8,2,-117928,10432,128360,63,TRUE,4.3,0,0,Roberto,Pereyra,0.333333333,0,1269,21,203.3,244.2,342,8,213,79.1,3,0,1,15.5,8,0
Robert_Snodgrass_489,2,35,1,0,2,43,1,0,29,95.6,1,0,489,0,0,147,1,0,0,16.4,46.4,6,0,0,75,0,2,5,0,0,0,0,1,0,0,8977,0,2,0,1,3,22,11,2743,2976,233,53,TRUE,2.1,0,0,Robert,Snodgrass,0,3,814,11,352.4,168.6,127,2,126,64.5,2,0,6,0.3,8,0
Bernd_Leno_2,0,32,0,0,0,22,0,1,23,0,0,0,2,0,0,145,0,2,0,2.5,24.6,0,0,0,90,0,0,14,0,0,0,0,12,0,5,103367,0,0,0,2,2,0,2,1130,3448,2318,48,FALSE,2.4,0,0,Bernd,Leno,0,0,765,11,0,207.8,0,1,140,20.8,0,0,0,1.8,7,0
Hugo_Lloris_351,0,19,0,0,0,15,0,1,16,0,0,0,351,0,0,150,0,1,0,2.8,28.2,0,0,0,90,0,0,16,0,0,0,0,5,0,4,250415,0,0,0,1,3,0,3,3650,7324,3674,54,TRUE,4.3,0,0,Hugo,Lloris,0,0,990,11,0,295.2,0,5,224,29.6,4,0,0,4.2,7,0
Jan_Vertonghen_355,0,0,0,0,0,0,0,0,0,0,0,0,355,0,0,150,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,255477,0,0,0,1,3,0,0,-3340,742,4082,59,TRUE,2.6,0,0,Jan,Vertonghen,0.066666667,0,669,11,33.3,193.4,55,3,126,28.1,1,1,0,4.3,7,0
Richarlison_de Andrade_393,0,33,0,0,3,24,0,1,23,5.4,2,0,393,0,0,149,0,1,1,17.7,40.4,0,0,0,90,0,0,15,0,0,0,0,4,0,0,1847687,6,2,1,1,1,131,10,60372,102439,42067,70,TRUE,5.7,0,0,Richarlison,de Andrade,0.466666667,1,1105,13,134.6,347.2,536,11,195,101.4,4,1,1,31.5,7,0
Matt_Doherty_425,1,29,1,0,0,25,0,6,18,11.4,2,0,425,0,0,148,1,1,0,5.1,31.4,1,0,0,90,0,0,6,0,0,0,0,4,0,0,1036181,3,2,0,1,2,8,5,11223,37080,25857,49,TRUE,4.5,0,0,Matt,Doherty,0.133333333,3,1309,18,279.5,350.6,296,9,267,92.5,4,0,1,18,7,0
Joe_Hart_490,0,24,0,0,0,27,0,0,5,0,0,0,490,0,1,143,0,3,0,5,50,0,0,0,90,0,0,12,0,0,0,0,18,0,8,512418,0,0,0,3,1,0,3,-14908,3398,18306,45,TRUE,3.9,0,0,Joe,Hart,0,0,1350,32,10.1,523.2,0,6,320,53.2,3,0,0,8.7,7,0
Kepa_Arrizabalaga_498,0,33,0,0,0,13,0,1,30,0,0,0,498,0,0,148,0,2,0,0.5,5.4,0,0,0,90,0,0,20,0,0,0,0,5,0,0,331769,0,0,0,1,2,0,1,4585,10413,5828,55,FALSE,4.3,0,0,Kepa,Arrizabalaga,0,0,1350,13,0.1,278.6,0,3,292,27.7,7,0,0,5.6,7,0
HÈctor_BellerÌn_4,0,34,0,0,0,2,0,1,26,2.8,1,0,4,0,0,145,2,2,0,3.2,0,0,0,0,90,0,0,14,0,0,0,0,2,0,0,614095,1,0,1,2,2,30,0,-7265,14032,21297,54,FALSE,2.8,0,1,H√©ctor,Beller√≠n,0,4,1305,19,172.9,218.4,271,3,237,66.1,2,0,3,10.7,6,0
Sokratis_Papastathopoulos_12,0,57,0,0,0,19,0,7,52,0.4,0,0,12,0,0,145,1,2,0,2,19.8,0,0,0,90,0,0,14,0,0,0,0,3,0,0,65200,0,2,0,2,2,0,1,57,682,625,51,FALSE,0.9,0,0,Sokratis,Papastathopoulos,0,0,758,14,12.8,147.2,11,0,108,17.2,0,0,4,1.1,6,0
Charlie_Taylor_74,0,18,0,0,0,10,0,2,12,4.7,1,0,74,0,0,143,0,3,0,1.3,6.4,0,0,0,90,0,1,12,0,0,0,0,7,0,0,16360,1,0,0,3,1,2,1,-935,132,1067,44,TRUE,1.7,0,0,Charlie,Taylor,0,0,1170,28,115,253,15,1,193,38.4,2,0,1,0.3,6,0
Jack_Cork_82,0,18,0,0,0,25,0,4,12,2.3,2,0,82,0,0,143,4,3,1,7.8,42.4,0,0,0,90,0,0,12,0,0,0,0,3,0,0,23478,0,0,0,3,1,33,7,-419,225,644,46,TRUE,2.4,0,0,Jack,Cork,0.066666667,0,1242,27,127.3,192,92,0,177,41.3,3,0,3,0.4,6,0
Bruno_Ecuele Manga_92,0,26,0,0,0,6,0,1,18,0.8,0,0,92,0,0,147,0,3,0,0.8,6.8,0,0,0,90,0,0,19,0,0,0,0,4,0,0,7329,1,0,0,1,3,0,1,-84,110,194,44,FALSE,2,0,0,Bruno,Ecuele Manga,0,1,1350,30,90.8,277,27,0,215,39.7,2,0,0,0.1,6,0
Marcos_Alonso_115,0,65,0,0,0,15,0,3,56,17.8,0,0,115,0,0,148,2,2,0,3.1,13.4,1,0,0,90,0,0,20,0,0,0,0,11,0,0,2834411,1,3,0,1,2,0,0,-12260,22789,35049,71,FALSE,6.2,0,1,Marcos,Alonso,0.066666667,7,1337,13,267.8,309.4,221,14,374,79.9,7,0,2,47.6,6,0
Antonio_R¸diger_118,0,103,0,0,0,14,0,5,95,4,0,0,118,0,0,148,1,2,0,2.8,16,0,0,0,90,0,0,20,0,0,0,0,10,0,0,311938,0,0,2,1,2,8,1,5994,14364,8370,60,FALSE,4.4,0,0,Antonio,R√ºdiger,0.066666667,1,1328,13,85.9,294,195,6,320,57.7,7,0,3,5.2,6,0
Jeffrey_Schlupp_141,0,16,0,0,0,0,0,0,14,3.2,0,0,141,0,0,142,0,0,0,1.4,2.6,0,0,0,17,0,0,3,0,0,0,0,1,0,0,123405,3,0,0,1,3,8,1,-3381,167,3548,44,FALSE,2,0,0,Jeffrey,Schlupp,0.066666667,0,570,8,73.2,99.2,132,0,71,30.6,1,0,1,2.1,6,0
Joel_Matip_243,0,102,0,0,0,13,0,3,84,0.7,1,0,243,0,0,143,1,1,0,2,14.8,0,0,0,90,0,0,4,0,0,0,0,5,0,0,12066,1,1,0,3,1,4,2,-206,88,294,49,FALSE,3.1,0,0,Joel,Matip,0.066666667,0,185,2,5.8,72.2,21,3,71,9.9,1,0,0,0.2,6,0
Virgil_van Dijk_246,1,102,1,0,0,28,0,11,90,10.8,0,0,246,0,0,143,0,1,0,9.9,47,1,0,0,90,0,0,4,0,0,0,0,3,0,0,1107110,0,0,1,3,1,41,5,60561,68520,7959,60,FALSE,4.9,0,0,Virgil,van Dijk,0,2,1314,6,28.4,366.2,146,8,345,54.1,8,0,1,19.1,6,0
Romelu_Lukaku_306,0,3,0,0,0,4,0,0,1,0.3,1,0,306,0,0,145,0,1,0,0.4,1.2,0,0,0,27,0,0,1,0,0,0,0,0,0,0,261849,0,0,0,2,2,2,1,-557,5026,5583,107,TRUE,3.9,0,0,Romelu,Lukaku,0.333333333,1,1003,21,172.7,229.8,442,8,162,84.6,2,0,1,4.4,6,0
Toby_Alderweireld_353,0,73,0,0,0,17,0,10,64,0.5,0,0,353,0,0,150,0,1,0,4.7,29.8,0,0,0,90,0,0,16,0,0,0,0,6,0,0,180005,0,0,0,1,3,17,2,5838,10932,5094,59,TRUE,3.4,0,0,Toby,Alderweireld,0,0,1160,11,36.4,267.2,113,2,262,41.6,5,0,1,3,6,0
Alisson_Ramses Becker_468,0,36,0,0,0,23,0,1,31,0,0,0,468,0,0,143,0,1,0,3.8,37.8,0,0,0,90,0,0,4,0,0,0,0,10,0,5,1223672,0,0,0,3,1,0,3,22264,29617,7353,57,FALSE,5,0,0,Alisson,Ramses Becker,0,0,1350,6,0,280.6,0,3,317,28,9,0,0,20.8,6,0
Shkodran_Mustafi_7,0,44,0,0,1,23,0,8,32,0.4,0,0,7,0,0,145,1,2,1,6.5,47.4,0,0,0,90,0,0,14,0,0,0,0,3,0,0,76706,0,1,0,2,2,17,7,-1888,919,2807,54,FALSE,2.8,0,1,Shkodran,Mustafi,0.133333333,0,1330,20,49.5,427,165,2,256,64.3,2,0,4,1.4,5,0
Pierre-Emerick_Aubameyang_23,0,26,0,1,0,-1,0,1,24,5,0,0,23,0,0,145,0,2,0,3.9,10.2,0,0,0,90,0,0,14,0,0,0,0,3,0,0,1430386,5,0,0,2,2,24,2,510631,525322,14691,111,FALSE,6.2,0,0,Pierre-Emerick,Aubameyang,0.666666667,3,1120,16,204.3,437.8,453,16,348,109.3,3,0,0,26.8,5,0
Phil_Bardsley_75,0,22,0,0,0,12,0,5,14,10.9,1,0,75,0,0,143,1,3,0,2.9,15.8,1,0,0,90,0,0,12,0,0,0,0,4,0,0,6236,0,2,2,3,1,2,1,-68,30,98,42,TRUE,0.7,0,0,Phil,Bardsley,0,0,270,6,29.8,47,3,0,33,8,0,0,2,0.1,5,0
Sean_Morrison_90,1,18,0,0,0,19,0,11,14,1.6,0,0,90,0,0,147,0,3,0,6.4,28.6,0,0,0,90,2,0,19,0,0,0,0,4,0,0,21132,0,0,0,1,3,34,4,781,1234,453,47,FALSE,2.7,0,0,Sean,Morrison,0,4,1329,30,139.3,310,245,2,214,69.4,2,0,1,0.4,5,0
Joe_Bennett_94,0,28,0,0,0,11,0,2,22,16.3,2,0,94,0,0,147,0,3,0,3.2,14,1,0,0,90,0,1,19,0,0,0,0,7,0,0,33669,2,0,0,1,3,2,1,-1229,44,1273,45,FALSE,2.5,0,0,Joe,Bennett,0,1,900,20,131.8,179,15,2,158,32.6,2,0,0,0.6,5,0
Aboubakar_Kamara_189,0,20,0,0,2,27,0,0,16,14,0,0,189,0,0,144,2,1,1,7.6,33.4,1,0,0,90,1,0,11,0,0,0,0,3,0,0,468735,0,0,2,1,1,29,8,1947,19415,17468,43,TRUE,2.1,0,0,Aboubakar,Kamara,0.066666667,0,393,12,83,47.2,88,2,41,20.6,0,0,1,8,5,0
Max_Meyer_486,0,52,0,0,0,8,0,0,48,22.8,1,0,486,0,0,142,1,3,0,6,4.2,1,0,0,90,0,0,3,0,0,0,0,3,0,0,12921,4,0,2,1,3,33,2,478,713,235,56,FALSE,1.8,0,0,Max,Meyer,0,1,608,10,171,92.4,206,0,87,46.7,2,0,2,0.2,5,0
SalomÛn_RondÛn_493,0,12,0,0,3,24,0,0,6,0.5,0,0,493,0,0,149,1,1,1,6.7,32.6,0,0,0,73,0,0,8,0,0,0,0,1,0,0,86120,4,0,1,1,1,34,9,-5772,8996,14768,57,FALSE,3.7,0,0,Salom√≥n,Rond√≥n,0.2,1,643,8,25.8,135.6,322,6,92,47.9,2,0,1,1.6,5,0
AndrÈ Filipe_Tavares Gomes_508,0,100,0,0,0,13,0,0,87,19.3,3,0,508,0,0,149,0,1,0,3.6,15.2,1,0,0,90,0,0,15,0,0,0,0,6,0,0,11063,2,0,1,1,1,1,2,3493,3804,311,54,TRUE,2.3,0,0,Andr√© Filipe,Tavares Gomes,0,0,621,5,55.5,72.2,100,0,70,22.9,3,0,1,0.2,5,0
Adam_Lallana_250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,143,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,41439,0,0,0,3,1,0,0,-293,27,320,69,FALSE,2,0,0,Adam,Lallana,0,0,131,0,29,17.6,46,0,23,9.2,2,0,1,0.7,4,0
HÈlder_Costa_435,0,3,0,0,0,2,0,1,2,0.3,1,0,435,0,0,148,0,0,0,1.1,2.2,0,0,0,18,0,0,6,0,0,0,0,2,0,0,27755,2,0,0,1,2,8,1,-1353,604,1957,48,TRUE,2,0,0,H√©lder,Costa,0,0,1025,15,156.4,66,209,0,73,43.2,4,0,1,0.5,4,0
Harry_Arter_33,0,30,0,0,0,12,0,1,25,6.4,0,0,33,0,0,147,0,3,0,1.2,5.6,0,0,0,90,0,0,19,0,0,0,0,1,0,0,11280,0,1,0,1,3,0,2,-8,96,104,49,FALSE,1.7,0,0,Harry,Arter,0,0,986,21,84.5,100.8,66,0,91,25.2,2,0,5,0.2,3,0
Mathew_Ryan_47,0,24,0,0,0,14,0,0,10,0,0,0,47,0,0,142,0,1,0,2.2,22,0,0,0,90,0,0,7,0,0,0,0,7,0,3,353949,0,0,0,1,3,0,3,-7332,2415,9747,46,TRUE,3.7,0,0,Mathew,Ryan,0,0,1350,21,0,368.6,0,7,269,36.8,3,0,0,5.9,3,0
Johann Berg_Gudmundsson_76,0,20,0,0,0,13,0,1,15,37.8,2,0,76,0,0,143,0,3,0,5.8,11.8,3,0,0,90,0,0,12,0,0,0,0,3,0,0,158213,1,1,0,3,1,8,2,-13431,7526,20957,59,TRUE,4.3,0,0,Johann Berg,Gudmundsson,0.133333333,5,1068,25,278.4,277,207,5,196,76.3,3,0,2,2.7,3,0
Robbie_Brady_79,0,15,0,0,0,15,0,6,7,0.8,1,0,79,0,0,143,1,2,0,1.2,10.8,0,0,0,70,0,0,12,0,0,0,0,6,0,0,1276,0,2,0,3,1,0,2,-141,22,163,54,TRUE,1.7,0,0,Robbie,Brady,0,1,327,11,90.7,59.6,31,0,47,18.2,0,0,2,0,3,0
Ashley_Westwood_80,0,29,0,0,0,11,0,3,20,12,1,0,80,0,0,143,1,3,0,3.8,10.6,1,0,0,90,0,0,12,0,0,0,0,7,0,0,98890,0,1,1,3,1,15,2,-6195,459,6654,45,TRUE,2.5,0,0,Ashley,Westwood,0,3,841,21,156.1,177.8,81,0,152,41.8,2,0,2,1.7,3,0
Nathaniel_Mendez-Laing_100,0,4,0,0,0,2,0,0,0,0,0,0,100,0,0,147,0,0,0,1.8,0,0,0,0,26,1,0,19,0,0,0,0,0,0,0,1180,0,0,0,1,3,18,1,5,20,15,48,FALSE,1.3,0,0,Nathaniel,Mendez-Laing,0,0,109,1,1.4,8,52,0,13,6.2,0,0,0,0,3,0
Aron_Gunnarsson_102,0,37,0,0,0,11,0,6,26,2.7,1,0,102,0,0,147,1,3,0,1.4,10,0,0,0,90,0,0,19,0,0,0,0,3,0,0,41012,0,0,1,1,3,1,2,16935,18529,1594,44,FALSE,3,0,0,Aron,Gunnarsson,0.066666667,0,598,11,71.6,119.2,52,3,93,24.3,0,0,1,0.7,3,0
Josh_Murphy_106,0,4,0,0,0,19,0,0,3,1.3,1,0,106,0,0,147,0,0,1,6.8,34,0,0,0,26,0,0,19,0,0,0,0,2,0,0,32794,3,0,0,1,3,33,6,-2653,890,3543,48,FALSE,3.1,0,0,Josh,Murphy,0.2,0,812,12,105.1,146.6,307,1,97,55.2,2,0,0,0.6,3,0
Willian_Borges Da Silva_124,0,32,0,1,0,5,0,2,27,13.2,1,0,124,1,0,148,0,2,0,4.1,1.6,1,0,0,64,0,0,20,0,0,0,0,4,0,0,336922,2,0,1,1,2,26,2,-35011,4237,39248,74,FALSE,3.8,0,0,Willian,Borges Da Silva,0.133333333,3,909,11,555,252.8,333,2,233,114.2,7,0,1,5.6,3,0
James_Tomkins_138,0,53,0,0,0,10,0,6,45,11.8,0,0,138,1,0,142,1,3,0,5.4,15,1,0,0,90,0,0,3,0,0,0,0,6,0,0,169858,1,2,2,1,3,27,0,798,2984,2186,43,FALSE,2.7,0,1,James,Tomkins,0,0,1139,15,37,210,90,0,224,33.9,5,0,4,2.9,3,0
Georginio_Wijnaldum_252,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,143,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,84434,0,0,0,3,1,0,0,331,5141,4810,55,FALSE,3.2,0,0,Georginio,Wijnaldum,0.066666667,1,1172,5,118.5,165.4,158,3,179,44.3,8,0,1,1.4,3,0
James_Milner_254,0,66,0,0,3,35,0,1,56,51.8,2,0,254,0,0,143,0,1,1,13,49,3,0,0,90,0,1,4,0,0,0,0,5,0,0,257156,0,0,0,3,1,29,10,-16066,6943,23009,56,FALSE,3.9,0,0,James,Milner,0.2,2,884,6,329.6,307.2,145,9,234,78.5,4,0,2,4.4,3,0
Naby_Keita_256,0,59,0,0,0,15,0,1,55,5.1,1,0,256,0,0,143,0,1,0,11.8,22,0,0,0,90,0,0,4,0,0,0,0,10,0,0,105037,1,0,0,3,1,91,2,-735,266,1001,72,FALSE,2,0,0,Naby,Keita,0,0,546,1,72,93.6,170,0,75,33.5,5,0,0,1.8,3,0
