assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards,first_name,second_name,id
0,0,74,100,100,2,157668,0,0,0,0,53.5,0,0,3,1.5,2,2,Harry,1,5,0,12.2,368,FALSE,59.8,0,0,0,0,527,,2018-08-18T13:01:12Z,55,0,0,0,157668.jpg,1.3,0,0,Winks,0.1,FALSE,8,a,17,6,9,17,3254,42,2630,40,0.2,3.1,Winks,3,Harry,Winks,368
1,2,135,100,100,3,45268,0,0,-1,1,119.4,0,0,3,2.5,3,1,Moussa,2,10,0,29.7,369,FALSE,111,0,0,0,0,729,,2018-08-31T12:31:13Z,49,0,0,0,45268.jpg,2.6,0,0,Sissoko,0.3,FALSE,17,a,17,6,69,26,17196,345,11168,405,0.4,5.3,Sissoko,0,Moussa,Sissoko,369
1,5,159,None,None,7,95715,0,0,0,0,236.1,1,0,3,3.5,4,8,Lucas,3,9,5,86.5,370,FALSE,284,0,0,0,0,1086,,None,70,0,0,0,95715.jpg,4.6,0,0,Rodrigues Moura da Silva,9.9,FALSE,27,a,17,6,345,65,1724045,5567,1382202,7960,0.4,9.3,Lucas Moura,2,Lucas,Rodrigues Moura da Silva,370
0,0,5,None,None,0,19760,0,0,-4,4,1.9,0,0,4,0.5,1,0,Fernando,0,0,0,0.6,371,FALSE,0,0,0,0,0,13,,None,56,0,0,0,19760.jpg,1,0,0,Llorente,0.2,FALSE,18,a,17,6,6,2,6596,56,17979,92,0,0.4,Llorente,0,Fernando,Llorente,371
3,13,297,None,None,5,78830,1,-1,0,0,198.2,3,0,4,7.8,8.3,12,Harry,7.3,16,9,137.5,372,TRUE,451.6,0,0,0,0,1341,,None,125,0,0,0,78830.jpg,5.7,0,0,Kane,27.7,FALSE,10,a,17,6,726,85,1227736,39949,1381974,5581,0.6,6.9,Kane,3,Harry,Kane,372
0,0,0,None,None,0,18656,0,0,-2,2,0,0,0,1,0,-1,0,Heurelho,0,0,0,0,373,FALSE,0,0,0,0,0,0,,None,43,0,0,0,18656.jpg,0,0,0,Gomes,0.3,FALSE,1,a,18,57,0,0,2082,20,11962,45,0,0,Gomes,0,Heurelho,Gomes,373
0,0,0,None,None,0,206882,0,0,-1,1,0,0,0,1,0,-1,0,Pontus,0,0,0,0,374,FALSE,0,0,0,0,0,0,,None,44,0,0,0,206882.jpg,0,0,0,Dahlberg,0.1,FALSE,30,a,18,57,0,0,448,2,1808,9,0,0,Dahlberg,0,Pontus,Dahlberg,374
0,0,0,None,None,0,37742,0,0,-3,3,0,0,0,2,0,-1,0,Younes,0,0,0,0,375,FALSE,0,0,0,0,0,0,,None,42,0,0,0,37742.jpg,0,0,0,Kaboul,0.1,FALSE,4,a,18,57,0,0,1439,8,7590,27,0,0,Kaboul,0,Younes,Kaboul,375
0,3,228,100,100,3,41338,0,0,0,0,16.5,1,0,2,1.3,0.3,1,Craig,1.3,21,1,44.9,376,FALSE,286.4,0,0,0,0,1341,,2018-11-03T14:01:14Z,45,1,0,0,41338.jpg,2.7,0,0,Cathcart,1,FALSE,15,a,18,57,145,41,85565,252,49494,464,0.3,9.1,Cathcart,1,Craig,Cathcart,376
0,0,2,100,100,0,41945,0,0,-3,3,0,0,0,2,0,-1,0,Sebastian,0,0,0,0,377,FALSE,0,0,0,0,0,13,,2018-10-20T16:31:17Z,42,0,0,0,41945.jpg,1,0,0,Prödl,0.1,FALSE,5,a,18,57,0,1,872,6,7410,11,0,0.2,Prödl,0,Sebastian,Prödl,377
4,6,218,100,100,1,40868,0,0,2,-2,374.7,2,0,2,2.5,1.5,1,José,2.5,18,2,77.1,378,FALSE,328.4,0,0,0,0,1073,,2018-11-24T17:01:16Z,47,0,0,0,40868.jpg,3.8,0,0,Holebas,11.1,FALSE,25,a,18,57,67,46,1291903,3687,898258,4620,0.5,9.8,Holebas,6,José,Holebas,378
0,0,0,100,100,0,52153,0,0,-1,1,0,0,0,2,0,-1,0,Miguel,0,0,0,0,379,FALSE,0,0,0,0,0,0,,2018-09-26T00:31:14Z,44,0,0,0,52153.jpg,0,0,0,Britos,0,FALSE,3,a,18,57,0,0,515,1,3543,13,0,0,Britos,0,Miguel,Britos,379
0,0,84,100,100,1,85624,0,0,-1,1,11.7,0,0,2,0.3,-0.7,1,Christian,0.3,14,0,34.9,380,FALSE,170.8,0,0,0,0,756,,2018-10-06T17:01:15Z,44,0,0,0,85624.jpg,1.4,1,0,Kabasele,0.4,FALSE,27,a,18,57,167,14,18432,27,40879,98,0.1,3.2,Kabasele,0,Christian,Kabasele,380
1,4,105,100,100,1,52940,0,0,-1,1,93.5,0,0,2,0,-1,0,Daryl,0,6,0,25.1,381,FALSE,125.8,0,0,0,0,521,,2018-09-27T15:31:13Z,49,0,0,0,52940.jpg,3.3,0,0,Janmaat,0.3,FALSE,2,a,18,57,30,20,16370,46,36734,45,0,4.1,Janmaat,2,Daryl,Janmaat,381
0,0,102,None,None,2,20145,0,0,-3,3,12.9,0,0,2,1,0,0,Adrian,1,7,0,14.6,382,FALSE,103.4,0,0,0,0,576,,None,42,0,0,0,20145.jpg,2.5,0,0,Mariappa,0.3,FALSE,6,a,18,57,30,20,14408,37,12238,272,0.2,4.8,Mariappa,0,Adrian,Mariappa,382
1,3,169,None,None,2,54484,0,0,-3,3,83.6,1,0,2,1.3,0.3,1,Francisco,1.3,14,0,27.3,383,FALSE,167.4,0,0,0,0,774,,None,42,0,0,0,54484.jpg,2.3,0,0,Femenía Far,1.6,FALSE,21,a,18,57,23,30,123976,1026,62387,1258,0.3,7.1,Kiko Femenía,0,Francisco,Femenía Far,383
0,0,0,None,None,0,66247,0,0,-3,3,0,0,0,2,0,-1,0,Marvin,0,0,0,0,384,FALSE,0,0,0,0,0,0,,None,42,0,0,0,66247.jpg,0,0,0,Zeegelaar,0.1,FALSE,22,a,18,57,0,0,618,3,3902,11,0,0,Zeegelaar,0,Marvin,Zeegelaar,384
0,0,8,100,100,0,220166,0,0,-2,2,5.3,0,0,2,0,-1,0,Marc,0,2,0,2.2,385,FALSE,15,0,0,0,0,83,,2018-10-04T16:31:13Z,43,0,0,0,220166.jpg,1,0,0,Navarro,0.1,FALSE,23,a,18,57,2,1,495,6,3924,17,0,0.2,Navarro,0,Marc,Navarro,385
1,1,76,None,None,2,155651,0,0,-2,2,43.1,0,0,2,0.3,-0.7,0,Adam,0.3,3,0,11.6,386,FALSE,70.8,0,0,0,0,276,,None,43,0,0,0,155651.jpg,4.3,0,0,Masina,0.1,FALSE,11,a,18,57,2,17,5624,12,7060,85,0.1,4,Masina,1,Adam,Masina,386
0,0,19,100,100,0,89085,0,0,0,0,14.1,0,0,3,1,0,2,Nathaniel,1,3,0,6.2,387,FALSE,16.4,0,0,0,0,175,,2018-10-18T16:31:15Z,45,0,0,0,89085.jpg,1.2,0,0,Chalobah,0.1,FALSE,14,a,18,57,31,6,3795,52,9802,61,0.2,1.3,Chalobah,1,Nathaniel,Chalobah,387
0,0,0,100,100,0,43250,0,0,0,0,0,0,0,3,0,-1,0,Tom,0,0,0,0,388,FALSE,0,0,0,0,0,0,,2018-07-05T14:31:07Z,50,0,0,0,43250.jpg,0,0,0,Cleverley,0,FALSE,8,a,18,57,0,0,317,13,474,2,0,0,Cleverley,0,Tom,Cleverley,388
2,8,202,0,0,3,38439,0,0,0,0,69.7,1,0,3,0,0,0,Etienne,0.3,18,1,42.1,389,FALSE,270.6,0,0,0,0,1169,Suspended until 22 Dec,2018-12-01T17:31:14Z,50,0,0,0,38439.jpg,3.1,1,0,Capoue,0.9,FALSE,29,s,18,57,80,40,158740,15,125528,3728,0.1,8,Capoue,5,Etienne,Capoue,389
4,7,243,100,100,3,121599,0,0,-1,1,242.3,1,0,3,3.5,2.5,8,Abdoulaye,3.5,21,1,79.4,390,FALSE,291.8,0,0,0,0,1350,,2018-07-29T09:01:10Z,59,1,0,0,121599.jpg,3.5,0,0,Doucouré,1.4,FALSE,16,a,18,57,261,53,85327,2714,123716,517,0.6,9,Doucouré,2,Abdoulaye,Doucouré,390
0,8,213,None,None,3,61566,0,0,3,-3,203.3,1,0,3,1.8,0.8,2,Roberto,1.8,21,5,79.1,391,FALSE,244.2,0,0,0,0,1269,,None,63,0,0,0,61566.jpg,4.3,0,0,Pereyra,15.5,FALSE,37,a,18,57,342,64,1692203,5087,1019353,18619,0.3,10.2,Pereyra,1,Roberto,Pereyra,391
1,2,122,75,100,4,108413,0,0,0,0,179.1,0,0,3,1.1,0.5,1,Will,1.5,18,1,56.8,392,FALSE,181.4,0,0,0,0,1135,Hip injury - 75% chance of playing,2018-12-05T00:31:16Z,50,0,0,0,108413.jpg,2.5,0,0,Hughes,1.1,FALSE,19,d,18,57,207,38,178603,50,151593,1861,0.3,7.6,Hughes,3,Will,Hughes,392
1,11,195,100,100,4,212319,1,-1,6,-6,134.6,2,0,3,4.5,5,10,Richarlison,4.5,13,7,101.4,393,FALSE,347.2,0,0,0,0,1105,,2018-11-11T18:31:15Z,71,0,0,0,212319.jpg,5.7,1,0,de Andrade,31.5,FALSE,30,a,8,11,536,74,2770972,25178,2032199,7498,0.6,10.6,Richarlison,1,Richarlison,de Andrade,393
1,0,57,100,100,2,94924,0,0,-1,1,125,0,0,3,1.8,0.8,1,Gerard,1.8,4,1,35,394,FALSE,72,0,0,0,0,440,,2018-07-29T09:01:10Z,54,0,0,0,94924.jpg,2.6,0,0,Deulofeu,0.7,FALSE,7,a,18,57,154,21,63589,380,46080,1653,0.3,3.9,Deulofeu,1,Gerard,Deulofeu,394
0,2,93,None,None,3,73426,0,0,0,0,102.3,0,0,4,1,0,1,Andre,1,11,3,52.6,395,FALSE,131.8,0,0,0,0,714,,None,60,0,0,0,73426.jpg,2.3,0,0,Gray,0.9,FALSE,18,a,18,57,299,35,118171,162,116876,920,0.2,5.8,Gray,1,Andre,Gray,395
1,4,114,100,100,1,41725,0,0,-1,1,195,1,0,4,1.5,0.5,2,Troy,1.5,17,2,80,396,FALSE,187.8,0,0,0,0,983,,2018-10-20T16:31:17Z,59,0,0,0,41725.jpg,3,0,0,Deeney,2.5,FALSE,9,a,18,57,418,36,431476,1196,412753,1311,0.3,6.1,Deeney,1,Troy,Deeney,396
0,0,-3,100,100,0,20046,0,0,0,0,1.5,0,0,4,0,-1,0,Stefano,0,0,0,0.4,397,FALSE,0,0,0,0,0,13,,2018-09-26T00:31:14Z,50,0,0,0,20046.jpg,0,0,0,Okaka,0.1,FALSE,33,a,18,57,4,0,4691,30,4816,57,0,0,Okaka,1,Stefano,Okaka,397
0,0,0,0,0,0,133801,0,0,0,0,0,0,0,4,0,0,0,Jerome,0,0,0,0,398,FALSE,0,0,0,0,0,0,Season-long loan to Sunderland,2018-07-26T08:24:43Z,45,0,0,0,133801.jpg,0,0,0,Sinclair,0.1,FALSE,17,u,18,57,0,0,1865,14,6807,30,0,0,Sinclair,0,Jerome,Sinclair,398
0,0,0,None,None,0,60706,0,0,-2,2,0,0,0,1,0.5,0.5,0,Adrián,0,0,0,0,399,FALSE,0,0,0,0,0,0,,None,43,0,0,0,60706.jpg,0,0,0,San Miguel del Castillo,0.3,FALSE,13,a,19,21,0,0,1699,29,12961,64,0,0,Adrián,0,Adrián,San Miguel del Castillo,399
0,9,298,None,None,2,37096,0,0,0,0,0,2,0,1,6,6,9,Lukasz,5.5,23,0,45.5,400,FALSE,456.8,0,0,0,0,1350,,None,45,0,0,1,37096.jpg,4.1,0,60,Fabianski,14.8,FALSE,1,a,19,21,0,62,279170,20644,390120,867,1.2,13.8,Fabianski,0,Lukasz,Fabianski,400
0,0,0,0,0,0,48717,0,0,-1,1,0,0,0,2,0,0,0,Winston,0,0,0,0,401,FALSE,0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,44,0,0,0,48717.jpg,0,0,0,Reid,0,FALSE,2,i,19,21,0,0,396,4,989,6,0,0,Reid,0,Winston,Reid,401
0,0,74,75,75,0,55459,0,0,-4,4,114.6,0,0,2,1.1,1.1,0,Aaron,1,7,0,24,402,FALSE,110.2,0,0,0,0,475,Hamstring injury - 75% chance of playing,2018-12-03T13:01:15Z,51,0,0,0,55459.jpg,1.3,0,0,Cresswell,0.6,FALSE,3,d,19,21,15,9,4459,12,76732,346,0.2,1.8,Cresswell,1,Aaron,Cresswell,402
0,0,41,None,None,0,40669,0,0,-3,3,14.4,0,0,2,1,1,2,Angelo,0.5,8,0,12.1,403,FALSE,64.6,0,0,0,0,280,,None,42,0,0,0,40669.jpg,0.8,0,0,Ogbonna,0.4,FALSE,21,a,19,21,44,4,5776,111,34788,72,0.1,1,Ogbonna,1,Angelo,Ogbonna,403
0,0,0,0,0,0,113564,0,0,0,0,0,0,0,2,0,0,0,Sam,0,0,0,0,404,FALSE,0,0,0,0,0,0,Season-long loan to Nottingham Forest ,2018-08-15T09:19:35Z,45,0,0,0,113564.jpg,0,0,0,Byram,0,FALSE,22,u,19,21,0,0,100,0,2627,2,0,0,Byram,0,Sam,Byram,404
1,4,170,None,None,2,20658,0,0,-2,2,57.7,0,0,2,2.3,2.3,0,Pablo,1.8,14,0,32.2,405,FALSE,223.8,0,0,0,0,972,,None,43,0,0,0,20658.jpg,2.6,0,0,Zabaleta,2.7,FALSE,5,a,19,21,40,29,94507,827,136658,1418,0.4,6.7,Zabaleta,4,Pablo,Zabaleta,405
0,0,195,None,None,2,204480,0,0,-1,1,64.9,0,0,2,3,3,2,Declan,2.5,15,0,31.3,406,FALSE,195.4,0,0,0,0,1035,,None,44,0,0,0,204480.jpg,2.2,0,0,Rice,0.4,FALSE,41,a,19,21,54,26,15085,881,11725,145,0.6,5.9,Rice,1,Declan,Rice,406
0,0,0,None,None,0,173792,0,0,-2,2,0,0,0,2,0.5,0.5,0,Reece,0,0,0,0,407,FALSE,0,0,0,0,0,0,,None,43,0,0,0,173792.jpg,0,0,0,Oxford,0.1,FALSE,35,a,19,21,0,0,765,13,4295,20,0,0,Oxford,0,Reece,Oxford,407
0,0,25,0,0,0,81012,0,0,-4,4,37.2,0,0,2,0,0,0,Ryan,0.3,8,0,9.5,408,FALSE,46.4,0,0,0,0,287,Shin injury - Expected back 23 Feb,2018-11-10T19:31:14Z,46,0,0,0,81012.jpg,0.5,0,0,Fredericks,0.2,FALSE,24,i,19,21,10,2,2589,4,26750,84,0.1,0.4,Fredericks,2,Ryan,Fredericks,408
0,0,200,None,None,2,219924,0,0,-2,2,34.2,0,0,2,3,3,2,Issa,2.5,17,0,38.3,409,FALSE,262,0,0,0,0,1170,,None,43,1,0,0,219924.jpg,2.1,0,0,Diop,0.7,FALSE,23,a,19,21,87,27,25145,1692,33280,227,0.6,6.3,Diop,1,Issa,Diop,409
1,0,148,100,100,1,105717,0,0,-2,2,68.1,0,0,3,2.3,2.3,5,Arthur,1.8,17,0,31.2,410,FALSE,227.6,0,0,0,0,889,,2018-10-20T13:01:17Z,43,0,0,0,105717.jpg,2.1,0,0,Masuaku,1.7,FALSE,26,a,19,21,16,23,101091,4313,127267,898,0.4,5.3,Masuaku,1,Arthur,Masuaku,410
2,0,104,100,100,2,18073,0,0,-1,1,113.2,0,0,3,1.5,1.5,2,Mark,1,12,0,27.2,411,FALSE,118.6,0,0,0,0,774,,2018-10-27T19:01:15Z,49,0,0,0,18073.jpg,2.1,1,0,Noble,0.3,FALSE,16,a,19,21,41,21,20291,71,32444,104,0.2,4.3,Noble,3,Mark,Noble,411
2,0,96,None,None,4,55037,0,0,-3,3,97.1,0,0,3,2.5,2.5,1,Cheikhou,3,13,0,33,412,FALSE,134.8,0,0,0,0,790,,None,47,0,0,0,55037.jpg,2.2,0,0,Kouyaté,0.3,FALSE,8,a,7,31,101,29,8050,119,20439,184,0.6,6.2,Kouyaté,2,Cheikhou,Kouyaté,412
1,1,81,100,100,1,59779,0,0,-1,1,47.4,0,0,3,1.8,1.8,0,Pedro,1.3,10,0,20,413,FALSE,72.8,0,0,0,0,587,,2018-10-20T18:01:17Z,44,0,0,0,59779.jpg,2.2,0,0,Obiang,1.1,FALSE,14,a,19,21,81,20,63869,129,72609,748,0.3,4.5,Obiang,0,Pedro,Obiang,413
0,0,0,0,0,0,86934,0,0,-1,1,0,0,0,3,0,0,0,Manuel,0,0,0,0,414,FALSE,0,0,0,0,0,0,Knee injury - Unknown return date,2018-07-05T14:31:07Z,64,0,0,0,86934.jpg,0,0,0,Lanzini,0,FALSE,10,i,19,21,0,0,608,7,2006,4,0,0,Lanzini,0,Manuel,Lanzini,414
2,0,82,100,100,2,57531,0,0,-2,2,114.8,0,0,3,3.8,3.8,7,Michail,3.3,11,1,55.7,415,FALSE,123.4,0,0,0,0,610,,2018-08-26T16:31:13Z,68,0,0,0,57531.jpg,2.4,0,0,Antonio,0.8,FALSE,30,a,19,21,323,31,8598,606,45067,143,0.5,4.6,Antonio,1,Michail,Antonio,415
0,0,0,0,0,0,163526,0,0,0,0,0,0,0,3,0,0,0,Edimilson,0,0,0,0,416,FALSE,0,0,0,0,0,0,Season-long loan to Fiorentina,2018-08-10T14:01:13Z,45,0,0,0,163526.jpg,0,0,0,Fernandes,0.1,FALSE,31,u,19,21,0,0,217,1,11481,23,0,0,Fernandes,0,Edimilson,Fernandes,416
3,9,218,25,100,1,41464,-1,1,1,-1,276.3,1,0,4,0.7,2.8,0,Marko,2.3,18,5,108.3,417,FALSE,290.8,0,0,0,0,1008,Hamstring injury - 25% chance of playing,2018-12-04T22:01:16Z,71,0,0,0,41464.jpg,4.5,0,0,Arnautovic,20.3,FALSE,7,d,19,21,523,59,1478287,1844,1397482,175408,0.3,8.2,Arnautovic,3,Marko,Arnautovic,417
0,0,1,100,100,0,40142,0,0,-1,1,0.3,0,0,4,0.8,0.8,1,Andy,0.3,1,0,2.3,418,FALSE,4.2,0,0,0,0,26,,2018-07-12T19:31:08Z,54,0,0,0,40142.jpg,1,0,0,Carroll,0.1,FALSE,9,a,19,21,18,1,2584,277,2886,78,0.1,0.2,Carroll,0,Andy,Carroll,418
1,4,116,100,100,3,43020,0,0,-3,3,58.5,1,0,4,4.8,4.8,2,Javier,4.3,8,3,35.2,419,FALSE,122.2,0,0,0,0,495,,2018-09-14T15:01:13Z,62,0,0,0,43020.jpg,3.1,0,0,Hernández Balcázar,2.2,FALSE,17,a,19,21,173,34,96977,20407,114608,3169,0.7,5.5,Chicharito,0,Javier,Hernández Balcázar,419
0,0,0,0,0,0,167522,0,0,0,0,0,0,0,4,0,0,0,Jordan,0,0,0,0,420,FALSE,0,0,0,0,0,0,Season-long loan to Middlesbrough,2018-08-03T15:01:10Z,50,0,0,0,167522.jpg,0,0,0,Hugill,0,FALSE,12,u,19,21,0,0,339,0,1125,2,0,0,Hugill,0,Jordan,Hugill,420
0,0,0,None,None,0,19236,0,0,-2,2,0,0,0,1,0.5,-0.5,0,John,0,0,0,0,421,FALSE,0,0,0,0,0,0,,None,43,0,0,0,19236.jpg,0,0,0,Ruddy,0.3,FALSE,21,a,20,39,0,0,1285,13,12788,52,0,0,Ruddy,0,John,Ruddy,421
0,0,0,None,None,0,168399,0,0,0,0,0,0,0,1,0.5,-0.5,0,Will,0,0,0,0,422,FALSE,0,0,0,0,0,0,,None,40,0,0,0,168399.jpg,0,0,0,Norris,2.2,FALSE,31,a,20,39,0,0,27724,257,42130,319,0,0,Norris,0,Will,Norris,422
0,3,272,None,None,4,90585,0,0,1,-1,45.8,0,0,2,2,1,2,Willy,1.5,18,1,53.8,423,FALSE,387.2,0,0,0,0,1350,,None,46,0,0,0,90585.jpg,3.3,0,0,Boly,4.8,FALSE,15,a,20,39,105,49,336581,2151,185044,2696,0.3,10.7,Boly,0,Willy,Boly,423
0,0,0,0,0,0,57913,0,0,0,0,0,0,0,2,0,0,0,Barry,0,0,0,0,424,FALSE,0,0,0,0,0,0,Transferred to Leeds,2018-07-30T08:36:08Z,50,0,0,0,57913.jpg,0,0,0,Douglas,0,FALSE,3,u,20,39,0,0,51,0,2621,3,0,0,Douglas,0,Barry,Douglas,424
3,9,267,100,100,4,87835,1,-1,5,-5,279.5,3,0,2,4,3,5,Matt,3.5,18,2,92.5,425,FALSE,350.6,0,0,0,0,1309,,2018-11-14T12:31:16Z,50,1,0,0,87835.jpg,4.5,0,0,Doherty,18,FALSE,2,a,20,39,296,67,1280126,28386,335037,2715,0.7,13.7,Doherty,1,Matt,Doherty,425
0,0,31,None,None,0,107613,0,0,-3,3,1.4,0,0,2,0.8,-0.2,1,Romain,0.3,3,0,6.4,426,FALSE,59,0,0,0,0,196,,None,42,0,0,0,107613.jpg,0.8,0,0,Saïss,0.1,FALSE,27,a,20,39,4,3,1131,17,10283,25,0.1,0.7,Saïss,2,Romain,Saïss,426
0,1,201,None,None,4,41727,0,0,2,-2,78.3,0,0,2,1.8,0.8,2,Ryan,1.3,16,0,41.2,427,FALSE,255,0,0,0,0,1260,,None,42,0,0,0,41727.jpg,2.6,0,0,Bennett,11,FALSE,5,a,20,39,79,37,667712,1538,350985,4978,0.3,8.8,Bennett,3,Ryan,Bennett,427
0,0,0,0,0,0,77610,0,0,0,0,0,0,0,2,0,0,0,Danny,0,0,0,0,428,FALSE,0,0,0,0,0,0,Season-long loan to Middlesbrough,2018-08-31T19:01:13Z,40,0,0,0,77610.jpg,0,0,0,Batth,0.8,FALSE,6,u,20,39,0,0,5385,4,64207,209,0,0,Batth,0,Danny,Batth,428
0,0,0,0,0,0,67184,0,0,0,0,0,0,0,2,0,0,0,Roderick Jefferson,0,0,0,0,429,FALSE,0,0,0,0,0,0,Season-long loan to Olympiacos,2018-07-13T08:41:00Z,40,0,0,0,67184.jpg,0,0,0,Gonçalves Miranda,0.1,FALSE,25,u,20,39,0,0,797,7,3497,16,0,0,Miranda,0,Roderick Jefferson,Gonçalves Miranda,429
0,2,238,None,None,4,94147,0,0,0,0,16.5,0,0,2,1.8,0.8,1,Conor,1.3,18,0,25.9,430,FALSE,244.6,0,0,0,0,1350,,None,45,0,0,0,94147.jpg,2.6,0,0,Coady,0.6,FALSE,16,a,20,39,0,39,19738,163,22824,239,0.3,8.7,Coady,3,Conor,Coady,430
0,0,47,None,None,0,216054,0,0,-2,2,58.3,0,0,2,1.3,0.3,1,Rúben Gonçalo,0.8,5,0,11,431,FALSE,46.2,0,0,0,0,328,,None,43,0,0,0,216054.jpg,1,0,0,Silva Nascimento Vinagre,0.2,FALSE,29,a,20,39,6,7,6643,97,5934,118,0.2,1.6,Vinagre,1,Rúben Gonçalo,Silva Nascimento Vinagre,431
1,1,91,100,100,4,194634,0,0,-6,6,167.9,0,0,3,3.3,2.3,8,Diogo,2.8,11,1,52.9,432,FALSE,105,0,0,0,0,895,,2018-11-02T19:31:14Z,59,0,0,0,194634.jpg,2.4,0,0,Jota,0.9,FALSE,18,a,20,39,256,33,25156,330,300783,176,0.5,5.6,Jota,3,Diogo,Jota,432
1,2,196,100,0,4,171317,0,0,0,0,209.7,1,0,3,1.5,0,0,Rúben Diogo,1,17,2,69.5,433,FALSE,294,0,0,0,0,1260,,2018-11-30T22:01:14Z,50,0,0,0,171317.jpg,3,0,0,da Silva Neves,14.2,FALSE,8,a,20,39,191,42,1125408,690,1171713,19662,0.2,8.4,Neves,5,Rúben Diogo,da Silva Neves,433
0,3,74,100,100,1,166324,0,0,-3,3,120.9,1,0,3,4,3,1,Ivan,3.5,4,2,31.7,434,FALSE,98.6,0,0,0,0,262,,2018-07-30T18:31:10Z,52,0,0,0,166324.jpg,2.7,0,0,Cavaleiro,0.1,FALSE,7,a,20,39,103,24,13562,73,12993,321,0.7,4.6,Cavaleiro,1,Ivan,Cavaleiro,434
0,0,73,100,100,4,165808,0,0,-2,2,156.4,0,0,3,2.3,1.3,1,Hélder,1.8,15,0,43.2,435,FALSE,66,0,0,0,0,1025,,2018-10-01T12:31:14Z,48,0,0,0,165808.jpg,2,0,0,Costa,0.5,FALSE,10,a,20,39,209,30,35249,151,54176,343,0.4,6.3,Costa,1,Hélder,Costa,435
0,0,0,0,0,0,198847,0,0,-2,2,0,0,0,3,0,0,0,Bright,0,0,0,0,436,FALSE,0,0,0,0,0,0,Joined Kilmarnock on loan until January on 31/8. - Expected back 01 Jan,2018-08-31T15:01:13Z,43,0,0,0,198847.jpg,0,0,0,Enobakhare,0.1,FALSE,14,n,20,39,0,0,5514,21,13619,69,0,0,Enobakhare,0,Bright,Enobakhare,436
6,8,218,100,100,5,102057,0,0,5,-5,289.5,1,0,4,5.8,4.8,8,Raúl,5.3,17,4,118.2,437,FALSE,300.6,0,0,0,0,1240,,2018-09-12T16:31:15Z,60,0,0,0,102057.jpg,4.7,0,0,Jiménez,15.2,FALSE,9,a,20,39,596,71,1139577,38304,479399,7835,0.9,11.8,Jiménez,0,Raúl,Jiménez,437
1,0,19,None,None,0,141569,0,0,-3,3,30.9,0,0,4,0.5,-0.5,0,Bonatini Lohner Maia,0,0,0,13.6,438,FALSE,24.6,0,0,0,0,130,,None,47,0,0,0,141569.jpg,1.4,0,0,Bonatini,0.5,FALSE,33,a,20,39,90,10,28781,97,55538,325,0,2.1,Bonatini,0,Bonatini Lohner Maia,Bonatini,438
0,0,0,None,None,0,49262,0,0,0,0,0,0,0,1,0.5,0.5,0,Jason,0,0,0,0,439,FALSE,0,0,0,0,0,0,,None,40,0,0,0,49262.jpg,0,0,0,Steele,1.4,FALSE,23,a,3,36,0,0,17740,214,22166,174,0,0,Steele,0,Jason,Steele,439
0,0,56,None,None,0,209362,0,0,-3,3,32.4,0,0,2,1.8,1.8,1,Bernardo,1.3,5,0,13,440,FALSE,97,0,0,0,0,382,,None,42,0,0,0,209362.jpg,1.2,0,0,Fernandes da Silva Junior,0.1,FALSE,30,a,3,36,0,6,1372,71,8167,33,0.3,1.4,Bernardo,2,Bernardo,Fernandes da Silva Junior,440
0,0,6,100,100,0,55494,0,0,-2,2,3.1,0,0,2,-0.5,-0.5,0,Joel,0,3,0,3.7,441,FALSE,29.8,0,0,0,0,101,,2018-11-10T16:31:13Z,43,0,0,0,55494.jpg,1,0,0,Ward,0.2,FALSE,2,a,7,31,4,2,2900,6,16347,46,0,0.5,Ward,0,Joel,Ward,441
0,0,0,0,0,0,185478,0,0,0,0,0,0,0,2,0,0,0,Jaroslaw,0,0,0,0,442,FALSE,0,0,0,0,0,0,Season-long loan to Caykur Rizespor,2018-07-25T08:16:36Z,40,0,0,0,185478.jpg,0,0,0,Jach,0,FALSE,33,u,7,31,0,0,453,1,2283,8,0,0,Jach,0,Jaroslaw,Jach,442
0,0,3,100,100,0,79228,0,0,-3,3,0.1,0,0,2,-0.5,-0.5,0,Pape,0,0,0,0.1,443,FALSE,1,0,0,0,0,1,,2018-08-24T16:01:12Z,42,0,0,0,79228.jpg,1,0,0,Souaré,0.1,FALSE,27,a,7,31,0,1,728,6,4576,12,0,0.2,Souaré,0,Pape,Souaré,443
0,0,2,100,100,0,59125,0,0,-1,1,0,0,0,4,-0.5,-0.5,0,Connor,0,0,0,0,444,FALSE,0,0,0,0,0,1,,2018-11-02T14:31:13Z,49,0,0,0,59125.jpg,1,0,0,Wickham,0.1,FALSE,21,a,7,31,0,1,1509,24,7667,36,0,0.2,Wickham,0,Connor,Wickham,444
