assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,errors_leading_to_goal,errors_leading_to_goal_attempt,fouls,goals_conceded,goals_scored,ict_index,influence,key_passes,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,winning_goals,yellow_cards,t_goals_scored,t_assists,t_minutes,t_goals_conceded,t_creativity,t_influence,threat_t,bonus_t,bps_t,ict_index_t,clean_sheets_t,red_cards_t,yellow_cards_t,selected_by_percent,gw16_pts,dream_team
-0.4,32,0,0,-0.066666667,-4.866666667,-0.2,0,26,-2.373333333,0,0,0,2,0.533333333,-0.066666667,-1.88,-12.45333333,1,0,0,1.666666667,0,0,14,0,0,0,0,1,0,0,73431,0,0,0,2,2,-4,1,4343,6670,2327,73,0,0,0,0.066666667,0.4,43.33333333,0.466666667,16.47333333,15.25333333,14,0.066666667,10.86666667,4.58,0.2,0,0,1.3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,133690,0,0,0,2,2,0,0,-2226,863,3089,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,26208,0,0,0,2,2,0,0,-206,3,209,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
0,0,0,0,0,-0.466666667,0,0,0,-0.686666667,0,0,0,0,-0.066666667,0,-0.14,-0.72,0,0,0,-2.266666667,0,0,14,0,0,0,0,0,0,0,14481,0,0,0,2,2,0,0,-199,126,325,44,0,0,0,0,0,2.266666667,0.066666667,0.686666667,0.72,0,0,0.466666667,0.14,0,0,0,0.2,0,0
-0.066666667,0,0,0,-0.2,-4.2,0,0,0,-3.786666667,0,0,0,0,-0.2,-0.066666667,-1.3,-4.906666667,0,0,0,-9.733333333,0,0,14,0,0,0,0,0,0,0,31868,0,0,0,2,2,-4.4,0,-639,55,694,65,0,0,0,0.066666667,0.066666667,9.733333333,0.2,3.786666667,4.906666667,4.4,0.2,4.2,1.3,0,0,0,0.5,0,0
0,23,0,0,-0.133333333,2,-0.266666667,0,12,0,0,0,0,0,-0.466666667,0,1.226666667,12.36,0,0,0,0,0,0,10,0,0,0,0,10,0,5,240526,0,0,0,1,2,0,3,966,4078,3112,45,1,0,0,0,0,90,1.466666667,0,21.64,0,0.133333333,17,2.173333333,0.266666667,0,0,4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,360749,0,0,0,1,2,0,0,-998,2208,3206,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,0
-0.133333333,36,0,0,0,-4.533333333,-0.2,13,21,-7.193333333,0,0,0,1,-0.133333333,0,-0.18,7.066666667,0,0,0,23.2,0,0,10,0,0,0,0,6,0,0,28784,0,0,1,1,2,-1.333333333,1,3523,4230,707,44,1,0,0.933333333,0,0.133333333,66.8,1.133333333,9.193333333,19.33333333,2.333333333,0,13.53333333,3.08,0.2,0,0.066666667,0.5,0,0
0,34,0,0,0,5.4,-0.133333333,12,26,4.166666667,0,0,0,1,0.333333333,0,1.426666667,14.09333333,1,0,0,44,0,0,10,0,0,0,0,6,0,0,263491,1,1,0,1,2,-3.666666667,1,167,4345,4178,42,1,0,0.866666667,0,0,46,0.666666667,8.233333333,9.906666667,3.666666667,0,8.6,2.173333333,0.133333333,0,0.133333333,4.4,0,0
0,0,0,0,0,-12.26666667,-0.266666667,0,0,-4.68,0,0,0,0,-0.8,-0.066666667,-1.96,-11.49333333,0,0,0,-64.33333333,0,0,10,0,0,0,0,0,-0.066666667,0,33879,0,0,0,1,2,-3.4,0,-4556,23,4579,45,1,0,-0.066666667,0.066666667,0,64.33333333,0.8,4.68,11.49333333,3.4,0,12.26666667,1.96,0.266666667,0.066666667,0.066666667,0.6,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,245940,0,0,0,1,2,0,0,-2885,942,3827,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,24717,0,0,0,1,2,0,0,-234,259,493,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0
0,0,0,0,0,-5.266666667,-0.066666667,0,0,-5.746666667,0,0,0,0,-0.666666667,0,-1.7,-7.76,0,0,0,-43.73333333,0,0,10,0,0,0,0,0,0,0,4750,0,0,0,1,2,-3.6,0,-235,14,249,48,1,0,-0.2,0,0,43.73333333,0.666666667,5.746666667,7.76,3.6,0,5.266666667,1.7,0.066666667,0,0.2,0.1,0,0
0,0,0,0,0,-0.866666667,0,0,0,-4.973333333,0,0,0,0,-0.333333333,0,-0.98,-1.24,0,0,0,-9.733333333,0,0,10,0,0,0,0,0,0,0,13156,0,0,0,1,2,-3.6,0,-76,138,214,50,1,0,0,0,0,9.733333333,0.333333333,4.973333333,1.24,3.6,0,0.866666667,0.98,0,0,0,0.2,0,0
0,44,0,0,0,-7.066666667,-0.2,1,35,-1.06,0,0,1,5,0.333333333,0,-0.2,-0.866666667,0,0,0,42.06666667,0,0,10,0,0,0,0,6,0,0,12429,2,0,0,1,2,-0.4,1,1,381,380,48,1,0,0.866666667,0,0,47.93333333,0.666666667,3.36,5.066666667,2.4,0,6.066666667,1.1,0.2,0,0.133333333,0.2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2446,0,0,0,1,2,0,0,-21,4,25,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.466666667,17,1,0,2.266666667,22.66666667,-0.266666667,0,11,15.11333333,2,0,0,2,-0.333333333,0.466666667,2.28,29.33333333,3,0,0,1.933333333,1,0,10,0,0,0,0,3,0,0,2254459,5,1,0,1,2,-21.4,12,167441,184436,16995,69,1,0,-0.2,0.533333333,0.533333333,88.06666667,1.333333333,16.68666667,27.26666667,42.4,0.733333333,19.33333333,8.62,0.266666667,0,0.2,39,0,0
0,0,0,0,0,-0.8,0,0,0,0,0,0,0,0,-0.133333333,0,-0.173333333,-0.2,0,0,0,-1.466666667,0,0,10,0,0,0,0,0,0,0,26012,0,0,0,1,2,-1.533333333,0,-215,226,441,56,1,0,0,0,0,1.466666667,0.133333333,0,0.2,1.533333333,0,0.8,0.173333333,0,0,0,0.4,0,0
-0.133333333,15,0,0,-0.333333333,-21.6,-0.2,1,11,10.94,0,0,0,0,-0.4,-0.2,-2.533333333,-26.48,1,0,0,-58.8,0,1,7,0,0,0,0,1,0.933333333,0,478729,0,0,0,1,3,-10.06666667,-2,33489,39576,6087,47,1,0,-0.2,0.2,0.133333333,85.8,1.4,3.16,33.08,10.06666667,0.333333333,17.6,4.633333333,0.2,0.066666667,0.2,7.3,0,0
0,0,0,0,0,-10.33333333,-0.2,0,0,-3.926666667,0,0,0,0,-1.2,0,-1.206666667,-8.213333333,0,0,0,-70.26666667,0,0,7,0,0,0,0,0,0,0,10545,0,0,0,1,3,0,0,-452,86,538,45,1,0,0,0,0,70.26666667,1.2,3.926666667,8.213333333,0,0,10.33333333,1.206666667,0.2,0,0,0.2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,296239,0,0,0,1,3,0,0,990,6130,5140,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,95945,0,0,0,1,3,0,0,1171,2848,1677,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0
-0.066666667,0,0,0,0,-6.933333333,-0.2,0,0,-3.526666667,0,0,0,0,-0.733333333,-0.066666667,-1.873333333,-12.04,0,0,0,-45.86666667,0,0,7,0,0,0,0,0,0,0,62788,0,0,0,1,3,-3.133333333,0,-2187,3011,5198,44,1,0,-0.266666667,0.066666667,0.066666667,45.86666667,0.733333333,3.526666667,12.04,3.133333333,0,6.933333333,1.873333333,0.2,0,0.266666667,1,0,0
0.866666667,14,0,0,0,5.533333333,-0.133333333,0,9,-2.533333333,0,0,0,1,-0.4,0,-0.733333333,-3.72,0,0,0,10.33333333,0,0,7,0,0,0,0,3,0,0,6763,2,0,0,1,3,-1.333333333,4,-245,154,399,59,1,0,-0.066666667,0,0.133333333,37.66666667,0.4,4.033333333,3.92,9.333333333,0,4.466666667,1.733333333,0.133333333,0,0.066666667,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4536,0,0,0,1,3,0,0,-48,7,55,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,19999,0,0,0,1,3,0,0,-96,27,123,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,6169,0,0,0,3,1,0,0,-53,19,72,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,10825,0,0,0,3,1,0,0,-88,11,99,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0
0,0,0,0,0,-12,-0.2,0,0,-5.966666667,0,0,0,0,-1.733333333,0,-2.146666667,-13.54666667,0,0,0,-72,0,0,12,0,0,0,0,0,0,0,19102,0,0,0,3,1,-1.866666667,0,-763,58,821,47,1,0,-0.266666667,0,0,72,1.733333333,5.966666667,13.54666667,1.866666667,0,12,2.146666667,0.2,0,0.266666667,0.3,0,0
0,0,0,0,0,-2.933333333,-0.066666667,0,0,-1.146666667,0,0,0,0,-0.4,0,-0.566666667,-3.226666667,0,0,0,-15.2,0,0,12,0,0,0,0,0,0,0,35086,0,0,0,3,1,-1.266666667,0,-790,13,803,47,1,0,-0.066666667,0,0,15.2,0.4,1.146666667,3.226666667,1.266666667,0,2.933333333,0.566666667,0.066666667,0,0.066666667,0.6,0,0
0,0,0,0,0,-4.733333333,-0.066666667,0,0,-0.066666667,0,0,0,0,-0.333333333,0,-0.74,-6.866666667,0,0,0,-22.2,0,0,12,0,0,0,0,0,0,0,22932,0,0,0,3,1,-0.4,0,-291,441,732,42,1,0,0,0,0,22.2,0.333333333,0.066666667,6.866666667,0.4,0,4.733333333,0.74,0.066666667,0,0,0.4,0,0
0,0,0,0,0,-4.666666667,0,0,0,-2.44,0,0,0,0,-0.933333333,0,-0.66,-4.093333333,0,0,0,-29.93333333,0,0,12,0,0,0,0,0,0,0,1421,0,0,0,3,1,0,0,2,55,53,54,1,0,0,0,0,29.93333333,0.933333333,2.44,4.093333333,0,0,4.666666667,0.66,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,1762,0,0,0,3,1,0,0,-10,9,19,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,0,0,-0.466666667,-4.733333333,-0.133333333,2,2,-6.553333333,0,0,0,0,0,-0.2,-3.046666667,-6.066666667,0,0,0,-35.46666667,1,0,12,0,0,0,0,0,0,0,103761,0,0,0,3,1,-18.93333333,1,-828,11498,12326,53,1,0,0,0.2,0,54.46666667,1,7.053333333,10.06666667,18.93333333,0.466666667,7.733333333,3.546666667,0.133333333,0,0,1.8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,59368,0,0,0,3,1,0,0,-740,31,771,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,5625,0,0,0,1,3,0,0,-37,54,91,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,61637,0,0,0,1,3,0,0,-863,300,1163,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0
0,0,0,0,0,-1,0,0,0,-0.433333333,0,0,0,0,-0.333333333,0,-0.18,-1.373333333,0,0,0,-10.66666667,0,0,19,0,0,0,0,0,0,0,164908,0,0,0,1,3,0,0,8624,15456,6832,38,0,0,-0.066666667,0,0,10.66666667,0.333333333,0.433333333,1.373333333,0,0,1,0.18,0,0,0.066666667,2.8,0,0
0,0,0,0,0,-0.733333333,0,0,0,-0.1,0,0,0,0,-0.266666667,0,-0.1,-0.813333333,0,0,0,-6.466666667,0,0,19,0,0,0,0,0,0,0,41176,0,0,0,1,3,0,0,-1051,112,1163,39,0,0,0,0,0,6.466666667,0.266666667,0.1,0.813333333,0,0,0.733333333,0.1,0,0,0,0.7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1666,0,0,0,1,3,0,0,-15,12,27,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4948,0,0,0,1,3,0,0,-103,5,108,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,-0.4,0,0,0,-0.066666667,0,0,0,0,-0.133333333,0,-0.06,-0.04,0,0,0,-1.4,0,0,19,0,0,0,0,0,0,0,3102,0,0,0,1,3,-0.533333333,0,33,161,128,43,0,0,0,0,0,1.4,0.133333333,0.066666667,0.04,0.533333333,0,0.4,0.06,0,0,0,0.1,0,0
0,0,0,0,0,-3.6,0,0,0,-3.76,0,0,0,0,-0.6,-0.066666667,-1.186666667,-4.013333333,0,0,0,-21.4,0,0,19,0,0,0,0,0,0,0,21270,0,0,0,1,3,-4.2,0,-175,787,962,43,0,0,0,0.066666667,0,21.4,0.6,3.76,4.013333333,4.2,0,3.6,1.186666667,0,0,0,0.4,0,0
0,0,0,0,0,-0.533333333,-0.066666667,0,0,-3.8,0,0,0,0,-0.4,0,-1.18,-0.986666667,0,0,0,-17.2,0,0,19,0,0,0,0,0,0,0,16335,0,0,0,1,3,-7,0,-622,41,663,47,0,0,0,0,0,17.2,0.4,3.8,0.986666667,7,0,0.533333333,1.18,0.066666667,0,0,0.3,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,8355,0,0,0,1,3,0,0,-65,26,91,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,-0.866666667,0,0,0,-0.1,0,0,0,0,-0.2,0,-0.066666667,-0.133333333,0,0,0,-2.133333333,0,0,19,0,0,0,0,0,0,0,67272,0,0,0,1,3,-0.533333333,0,-1063,1780,2843,44,0,0,0,0,0,2.133333333,0.2,0.1,0.133333333,0.533333333,0,0.866666667,0.066666667,0,0,0,1.1,0,0
-0.133333333,0,0,0,-0.2,-6.266666667,0,0,0,-7.1,0,0,0,0,-1.066666667,-0.066666667,-2.586666667,-6.506666667,0,0,0,-43,0,0,19,0,0,0,0,0,0,0,41085,0,0,0,1,3,-12.4,0,943,4322,3379,52,0,0,0,0.066666667,0.133333333,43,1.066666667,7.1,6.506666667,12.4,0.2,6.266666667,2.586666667,0,0,0,0.7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,30772,0,0,0,1,2,0,0,-86,9,95,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7047,0,0,0,1,2,0,0,-53,23,76,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,-0.02,-0.186666667,0,0,0,-1.4,0,0,20,0,0,0,0,0,0,0,35373,0,0,0,1,2,0,0,-216,133,349,51,0,0,0,0,0,1.4,0,0,0.186666667,0,0,0.2,0.02,0,0,0,0.6,0,0
0,0,0,0,0,-0.2,0,0,0,-0.846666667,0,0,0,0,-0.066666667,0,-0.133333333,-0.08,0,0,0,-1.733333333,0,0,20,0,0,0,0,0,0,0,88621,0,0,0,1,2,-0.4,0,-1406,15,1421,56,0,0,0,0,0,1.733333333,0.066666667,0.846666667,0.08,0.4,0,0.2,0.133333333,0,0,0,1.5,0,0
0,79,0,0,0,10.26666667,0,3,74,2.333333333,0,0,0,1,1.866666667,0,1.68,14.74666667,0,0,0,84,0,0,20,0,0,0,0,8,0,0,24433,0,0,0,1,2,0,0,-158,72,230,50,0,0,0.933333333,0,0,6,0.133333333,0.166666667,1.053333333,0,0,0.733333333,0.12,0,0,0.066666667,0.4,0,0
0,0,0,0,0,-0.333333333,0,0,0,-0.026666667,0,0,0,0,0,0,-0.166666667,-0.253333333,0,0,0,-1.2,0,0,20,0,0,0,0,0,0,0,8460,0,0,0,1,2,-1.4,0,26,136,110,51,0,0,0,0,0,1.2,0,0.026666667,0.253333333,1.4,0,0.333333333,0.166666667,0,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6211,0,0,0,1,2,0,0,-7,99,106,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,75,0,0,0,9.133333333,0,2,64,29.64666667,0,0,0,0,1.866666667,0,5.106666667,16.22666667,2,0,0,80.8,0,0,20,0,0,0,0,6,0,0,23230,2,1,1,1,2,5.466666667,1,-77,170,247,63,0,0,0.933333333,0,0,9.2,0.133333333,2.653333333,1.773333333,0.533333333,0,1.866666667,0.493333333,0,0,0.066666667,0.4,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,7191,0,0,0,1,2,0,0,-45,37,82,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,4572,0,0,0,1,2,0,0,-11,1,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,2801,0,0,0,1,2,0,0,-12,33,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,117163,0,0,0,1,2,0,0,6075,13363,7288,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
0,13,0,2,-0.2,-10.8,-0.333333333,0,10,3.713333333,1,0,0,2,1.266666667,-0.333333333,-3.5,-13.50666667,1,0,0,8.533333333,0,0,20,0,0,0,0,3,0,0,153137,2,0,2,1,2,-22,2,-28918,3900,32818,87,0,0,-0.2,0.333333333,0,55.46666667,0.733333333,8.186666667,13.50666667,31,0.2,7.8,5.2,0.333333333,0,0.2,2.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,575731,0,0,0,1,3,0,0,-3058,1663,4721,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7530,0,0,0,1,3,0,0,-1,145,146,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,561,0,0,0,1,3,0,0,11,23,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-1.6,0,0,0,-0.326666667,0,0,0,0,-0.333333333,0,-0.44,-4.08,0,0,0,-14,0,0,3,0,0,0,0,0,0,0,344149,0,0,0,1,3,0,0,-5104,3322,8426,39,0,0,0,0,0,14,0.333333333,0.326666667,4.08,0,0,1.6,0.44,0,0,0,5.8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2967,0,0,0,1,3,0,0,-33,6,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,795,0,0,0,1,3,0,0,-4,3,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,-0.333333333,-0.066666667,0,0,-3.38,0,0,0,0,-0.333333333,0,-1.553333333,-0.946666667,0,0,0,-21.66666667,0,0,3,0,0,0,0,0,0,0,27308,0,0,0,1,3,-11.33333333,0,-209,28,237,63,0,0,0,0,0,21.66666667,0.333333333,3.38,0.946666667,11.33333333,0,0.333333333,1.553333333,0.066666667,0,0,0.5,0,0
0,7,0,0,0,1.066666667,0,0,5,9.3,0,0,0,0,-0.2,0,1.88,2.946666667,1,0,0,21.26666667,0,0,3,0,0,0,0,1,0,0,11960,0,0,1,1,3,6.333333333,1,39,481,442,48,0,0,0,0,0,10.73333333,0.2,2.5,1.253333333,3.666666667,0,1.933333333,0.72,0,0,0,0.2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,221845,0,0,0,1,1,0,0,-524,1319,1843,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0
0,0,0,0,0,-2.666666667,0,0,0,-4.98,0,0,0,0,-0.333333333,0,-0.866666667,-2.653333333,0,0,0,-18.93333333,0,0,15,0,0,0,0,0,0,0,40154,0,0,0,1,1,-1,0,-605,125,730,51,1,0,0,0,0,18.93333333,0.333333333,4.98,2.653333333,1,0,2.666666667,0.866666667,0,0,0,0.7,0,0
0,0,0,0,0,0.133333333,0,0,0,0,0,0,0,0,-0.133333333,0,-0.006666667,-0.08,0,0,0,-3.533333333,0,0,15,0,0,0,0,0,-0.066666667,0,29052,0,0,0,1,1,0,0,-230,164,394,43,1,0,0,0,0,3.533333333,0.133333333,0,0.08,0,0,-0.133333333,0.006666667,0,0.066666667,0,0.5,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3149,0,0,0,1,1,0,0,-15,1,16,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,-4.066666667,0,0,0,-0.333333333,0,0,0,0,-0.6,0,-0.66,-6.146666667,0,0,0,-27.13333333,0,0,15,0,0,0,0,0,0,0,8136,0,0,0,1,1,-0.133333333,0,-172,41,213,44,1,0,-0.066666667,0,0,27.13333333,0.6,0.333333333,6.146666667,0.133333333,0,4.066666667,0.66,0,0,0.066666667,0.1,0,0
-0.066666667,0,0,0,0,-4.133333333,-0.066666667,0,0,-2.34,0,0,0,0,-0.4,0,-0.74,-4.626666667,0,0,0,-24,0,0,15,0,0,0,0,0,0,0,9959,0,0,0,1,1,-0.466666667,0,-141,125,266,43,1,0,0,0,0.066666667,24,0.4,2.34,4.626666667,0.466666667,0,4.133333333,0.74,0.066666667,0,0,0.2,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,2731,0,0,0,1,1,0,0,-39,2,41,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,5999,0,0,0,1,1,0,0,-22,1,23,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,1857,0,0,0,1,1,0,0,17,96,79,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.066666667,0,0,0,0,-3.933333333,0,0,0,-3.653333333,0,0,0,0,-0.333333333,0,-0.746666667,-3.693333333,0,0,0,-16.53333333,0,0,15,0,0,0,0,0,0,0,88702,0,0,0,1,1,-0.133333333,0,-2036,1447,3483,43,1,0,-0.066666667,0,0.066666667,16.53333333,0.333333333,3.653333333,3.693333333,0.133333333,0,3.933333333,0.746666667,0,0,0.066666667,1.5,0,0
0,0,0,0,0,-4.133333333,-0.066666667,0,0,-3.686666667,0,0,0,0,-0.466666667,0,-0.953333333,-4.106666667,0,0,0,-33.06666667,0,0,15,0,0,0,0,0,0,0,7613,0,0,0,1,1,-1.733333333,0,-58,102,160,52,1,0,-0.133333333,0,0,33.06666667,0.466666667,3.686666667,4.106666667,1.733333333,0,4.133333333,0.953333333,0.066666667,0,0.133333333,0.1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,432,0,0,0,1,1,0,0,1,1,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.133333333,31,0,1,-0.666666667,-10.93333333,-0.333333333,0,19,-4.206666667,1,0,0,0,0.066666667,-0.4,-2.886666667,-17.73333333,2,0,0,-14.4,0,1,15,0,0,0,0,3,0,0,520285,0,0,0,1,1,-7,2,70853,86845,15992,75,1,0,-0.133333333,0.4,0.133333333,83.4,0.933333333,34.40666667,27.53333333,25,0.666666667,18.93333333,8.686666667,0.333333333,0,0.133333333,8.8,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,533,0,0,0,1,1,0,0,-5,1,6,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3036,0,0,0,1,1,0,0,0,110,110,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0
